OBJECTID,ID_0,ISO,NAME_0,ID_1,NAME_1,TYPE_1,ENGTYPE_1,NL_NAME_1,VARNAME_1,Shape_Leng,Shape_Area,provinceID
2735,214,SSD,South Sudan,2,Eastern Equatoria,Wilayat,State,,Al Istiwā'īyah ash Sharqīyah| Sharq al Istiwā'īyah| Équatoria oriental,12.64771878490,5.94965099524,2735
2736,214,SSD,South Sudan,3,Jungoli,Wilayat,State,,Jonglei| Jonglie| Jonqley| Junglei| Junqalī| Jongley,16.27165758450,10.00296980110,2736
2737,214,SSD,South Sudan,4,Lakes,Wilayat,State,,,10.67521243170,3.51420970665,2737
2738,214,SSD,South Sudan,5,North Bahr-al-Ghazal,Wilayat,State,,North Bahr-al-Gazal| North Bahr el Ghazal| Shamal Bahr al Ghazal,9.21178239427,2.64582058527,2738
2739,214,SSD,South Sudan,6,Unity,Wilayat,State,,Al-Wahdah| Wahda,10.61087178530,3.00285649113,2739
2740,214,SSD,South Sudan,7,Upper Nile,Wilayat,State,,Upper Nile|Sobat|a`Ālī an Nīl|Nil supérieur,14.97063466530,6.37196901798,2740
2741,214,SSD,South Sudan,8,Warap,Wilayat,State,,Warab|Warrab,8.96606648822,3.23775235944,2741
2742,214,SSD,South Sudan,9,West Bahr-al-Ghazal,Wilayat,State,,Bahr al-Ghazāl al Gharbīyah|Gharb Bahr al-Ghazāl |Bahr el-Ghazal occidental| Western Bahr el Ghazal,15.39130768970,7.01965935768,2742
2743,214,SSD,South Sudan,10,West Equatoria,Wilayat,State,,Al Istiwā'īyah al Gharbīyah|Gharb al Istiwā'īyah| Équatoria occidental,15.16404743870,6.45644891832,2743
2744,215,ESP,Spain,1,Andalucía,Comunidad Autónoma,Autonomous Community,,Andalousie|Andaluc¡a|Andalusien|Andaluzia,26.43585955140,8.91643015845,2744
2745,215,ESP,Spain,2,Aragón,Comunidad Autónoma,Autonomous Community,,Aragão|Aragó|Aragón|Aragona|Aragonien,15.04193027460,5.15010803590,2745
2746,215,ESP,Spain,3,Cantabria,Comunidad Autónoma,Autonomous Community,,Cantàbria|Cantábria|Cantabrie|Kantabrien,9.08510423184,0.58800386088,2746
2747,215,ESP,Spain,4,Castilla-La Mancha,Comunidad Autónoma,Autonomous Community,,Castela-La Mancha|Castela-Mancha|Castella-la Manxa|Castilha-La Mancha,23.32575533130,8.33090502601,2747
2748,215,ESP,Spain,5,Castilla y León,Comunidad Autónoma,Autonomous Community,,Castile and Leon|Castela e Leão|Castella i Lleó|Castile-Leon|Castilha-Leão|Castilla y León|Castille et Léon|Kastilien-León,28.33078028150,10.20045509390,2748
2749,215,ESP,Spain,6,Cataluña,Comunidad Autónoma,Autonomous Community,,Catalogna|Catalogne|Catalonia|Catalunha|Catalunya|Katalonien,16.41407855850,3.47849283031,2749
2750,215,ESP,Spain,7,Ceuta y Melilla,Ciudades Autónomas,Autonomous City,,,0.71205848079,0.00291148058,2750
2751,215,ESP,Spain,8,Comunidad de Madrid,Comunidad Autónoma,Autonomous Community,,Madrid|Communauté de Madrid| Community of Madrid|Comunidad de Madrid |Comunidade de Madrid|Comunitat de Madrid,7.57314449028,0.85286446292,2751
2752,215,ESP,Spain,9,Comunidad Foral de Navarra,Comunidad Autónoma,Autonomous Community,,Communauté forale de Navarre|Comunidade Foral de Navarra|Comunitat Foral|Navarra,7.76092515630,1.13731679575,2752
2753,215,ESP,Spain,10,Comunidad Valenciana,Comunidad Autónoma,Autonomous Community,,Valencia|Communauté de Valence|Comunidade Valenciana|Comunidad Valenciana|Comunitat Valenciana,15.37366024050,2.43256884158,2753
2754,215,ESP,Spain,11,Extremadura,Comunidad Autónoma,Autonomous Community,,Estremadura|Estrémadure,13.70466785690,4.34137840707,2754
2755,215,ESP,Spain,12,Galicia,Comunidad Autónoma,Autonomous Community,,Galice|Gal¡cia|Galicien|Galiza|Galizia,26.55111044020,3.25574057873,2755
2756,215,ESP,Spain,13,Islas Baleares,Comunidad Autónoma,Autonomous Community,,Balearic Islands|Balearen|Balearene|Baleares|Islas Baleares|Baleari|Îles Baléares|Ilhas Baleares|Illes Balears,14.70778606400,0.52724550166,2756
2757,215,ESP,Spain,14,Islas Canarias,Comunidad Autónoma,Autonomous Community,,Canarias|Canary Islands|Canárias|Ilhas Canárias|Canarie|Îles Canaries|Illes Canàries|Kanariøyene|Kanarische Inseln,17.38420329890,0.69118759709,2757
2758,215,ESP,Spain,15,La Rioja,Comunidad Autónoma,Autonomous Community,,Rioja,5.88062320072,0.55103572315,2758
2759,215,ESP,Spain,16,País Vasco,Comunidad Autónoma,Autonomous Community,,Basque Country|Baskenland|Basque Autonomous Community|Basque Provinces|CAV|Comunidad Autonoma Vasca,10.19632042940,0.79906834481,2759
2760,215,ESP,Spain,17,Principado de Asturias,Comunidad Autónoma,Autonomous Community,,Astúrias|Asturie|Asturien|Asturies|Astúries|Asturias,10.39665018160,1.17599931668,2760
2761,215,ESP,Spain,18,Región de Murcia,Comunidad Autónoma,Autonomous Community,,Murcia|Região de Múrcia|Regió de Múrcia|Région de Murcie|Region of Murcia,7.87457389381,1.16107439362,2761
2762,217,LKA,Sri Lanka,1,Ampara,Distrikkaya,District,,Amparai,6.04633213130,0.36710502403,2762
2763,217,LKA,Sri Lanka,2,Anuradhapura,Distrikkaya,District,,,4.34315020277,0.59160464122,2763
2764,217,LKA,Sri Lanka,3,Badulla,Distrikkaya,District,,,3.86488190974,0.23480120099,2764
2765,217,LKA,Sri Lanka,4,Batticaloa,Distrikkaya,District,,,6.92164520230,0.20254067322,2765
2766,217,LKA,Sri Lanka,5,Colombo,Distrikkaya,District,,,1.72393244468,0.05588175851,2766
2767,217,LKA,Sri Lanka,6,Galle,Distrikkaya,District,,,2.70393789125,0.13192231327,2767
2768,217,LKA,Sri Lanka,7,Gampaha,Distrikkaya,District,,,2.31410650593,0.11310272696,2768
2769,217,LKA,Sri Lanka,8,Hambantota,Distrikkaya,District,,,4.23959144475,0.21318258428,2769
2770,217,LKA,Sri Lanka,9,Jaffna,Distrikkaya,District,,,6.77548551788,0.08737703162,2770
2771,217,LKA,Sri Lanka,10,Kalutara,Distrikkaya,District,,,2.08512880824,0.13469969606,2771
2772,217,LKA,Sri Lanka,11,Kandy,Distrikkaya,District,,Maha Nuwara,2.95269514193,0.15841175909,2772
2773,217,LKA,Sri Lanka,12,Kegalle,Distrikkaya,District,,Kegalla,2.21525556337,0.13602414386,2773
2774,217,LKA,Sri Lanka,13,Kilinochchi,Distrikkaya,District,,,5.31222807963,0.10711097756,2774
2775,217,LKA,Sri Lanka,14,Kurunegala,Distrikkaya,District,,,3.62818696518,0.40172197534,2775
2776,217,LKA,Sri Lanka,15,Mannar,Distrikkaya,District,,,4.13588651744,0.16586058779,2776
2777,217,LKA,Sri Lanka,16,Matale,Distrikkaya,District,,,2.60323784093,0.16960265533,2777
2778,217,LKA,Sri Lanka,17,Matara,Distrikkaya,District,,,2.52196005336,0.10630654263,2778
2779,217,LKA,Sri Lanka,18,Moneragala,Distrikkaya,District,,Monaragala,4.70551940482,0.47104750772,2779
2780,217,LKA,Sri Lanka,19,Mullaitivu,Distrikkaya,District,,Mulativu,3.91846690598,0.21095112681,2780
2781,217,LKA,Sri Lanka,20,Nuwara Eliya,Distrikkaya,District,,Nuvara Eliya,2.50335527611,0.14222088927,2781
2782,217,LKA,Sri Lanka,21,Polonnaruwa,Distrikkaya,District,,,3.03185892934,0.28203363370,2782
2783,217,LKA,Sri Lanka,22,Puttalam,Distrikkaya,District,,,6.44507421963,0.25829975709,2783
2784,217,LKA,Sri Lanka,23,Ratnapura,Distrikkaya,District,,,3.31539983245,0.26922458619,2784
2785,217,LKA,Sri Lanka,24,Trincomalee,Distrikkaya,District,,,5.30494242513,0.21933912266,2785
2786,217,LKA,Sri Lanka,25,Vavuniya,Distrikkaya,District,,,2.46051413521,0.16539334996,2786
2787,218,SDN,Sudan,1,Al Jazirah,Wilayat,State,ولاية الجزيرة,Gezira,9.14668215220,2.03233025220,2787
2788,218,SDN,Sudan,2,Al Qadarif,Wilayat,State,القضارف,Gedarif|Gadarif|Gedaref|Gederaf,11.88962344940,5.36337800024,2788
2789,218,SDN,Sudan,3,Blue Nile,Wilayat,State,النيل الأزرق‎,An Nīl al Azraq|Nil Bleu|Nilo Azul,8.80088846671,3.07609069960,2789
2790,218,SDN,Sudan,4,Central Darfur,Wilayat,State,,Zalingei,9.53953306415,3.08486033818,2790
2791,218,SDN,Sudan,5,East Darfur,Wilayat,State,,,11.53359562170,4.56094656709,2791
2792,218,SDN,Sudan,6,Kassala,Wilayat,State,"كسلا,",Cassala|Kessala,9.82174285762,3.85138733806,2792
2793,218,SDN,Sudan,7,Khartoum,Wilayat,State,الخرطوم,Al Kharţūm| Al Khurţūm| Cartum|Jartum| Khartum,7.05926233623,1.78372551253,2793
2794,218,SDN,Sudan,8,North Darfur,Wilayat,State,شمال دارفور‎,Dārfūr ash Shamālīyah| Shamāl Dārfūr| Darfur septentrional,27.48089921440,26.82514450830,2794
2795,218,SDN,Sudan,9,North Kurdufan,Wilayat,State,شمال كردفان‎,Kurdufān ash Shamālīyah|Shamāl Kurdufān|North Kordofan|Kordofan septentrional,18.47569884090,15.80644523140,2795
2796,218,SDN,Sudan,10,Northern,Wilayat,State,الشمالية,Ash Shamālī|Ash Shamālīyah|Nord,26.02743882450,31.54698128110,2796
2797,218,SDN,Sudan,11,Red Sea,Wilayat,State,البحر الأحمر‎,Baḥr al Aḥmar|Mar Rojo|Mar Rosso|Mar Vermelho|Mer Rouge|Röda havet|Rødehavet|Rotes Meer,34.45208920620,18.67922510570,2797
2798,218,SDN,Sudan,12,River Nile,Wilayat,State,ولاية نهر النيل‎,"an Nīl, Nahr an Nīl| Nil| Nile| Nile River|Nilen|Nilo",18.02702101920,10.78540194710,2798
2799,218,SDN,Sudan,13,Sennar,Wilayat,State,سنار,Sinnar,10.77441892400,3.35925648337,2799
2800,218,SDN,Sudan,14,South Darfur,Wilayat,State,جنوب دارفور‎,Dārfūr al Janūbīyah| Janūb Dārfūr| Darfur méridional| Southern Darfur,14.01629168210,6.46167760932,2800
2801,218,SDN,Sudan,15,South Kurdufan,Wilayat,State,جنوب كردفان‎,Southern Kordofan|South Kordufan|Janūb Kurdufān|Janub Kurdufun|Kurdufān al Janūbīyah|Kordofan méridional,11.28910588210,6.57438973086,2801
2802,218,SDN,Sudan,16,West Darfur,Wilayat,State,غرب دارفور‎,Dārfūr al Gharbīyah|Gharb Dārfūr,8.89183640484,1.89245878488,2802
2803,218,SDN,Sudan,17,West Kurdufan,Wilayat,State,غرب كردفان‎,Gharb Kurdufān| Gharb Kurdufun| Kurdufān al Gharbīyah| Western Kordofan,13.80701797000,9.37109258025,2803
2804,218,SDN,Sudan,18,White Nile,Wilayat,State,النيل الأبيض‎,An Baḥr al Abyad|An Nīl al-Abyad|Nil Blanc|Nilo Branco,11.39146288190,3.33731668490,2804
2805,219,SUR,Suriname,1,Brokopondo,Distrikt,District,,,4.42856675564,0.59733959413,2805
2806,219,SUR,Suriname,2,Commewijne,Distrikt,District,,,2.47243050630,0.19858872462,2806
2807,219,SUR,Suriname,3,Coronie,Distrikt,District,,,3.22581136473,0.29657656461,2807
2808,219,SUR,Suriname,4,Marowijne,Distrikt,District,,,2.99241825793,0.38239114431,2808
2809,219,SUR,Suriname,5,Nickerie,Distrikt,District,,,3.96601346990,0.43708237081,2809
2810,219,SUR,Suriname,6,Para,Distrikt,District,,,5.74629639762,0.44252644382,2810
2811,219,SUR,Suriname,7,Paramaribo,Distrikt,District,,,0.60606247412,0.01350972015,2811
2812,219,SUR,Suriname,8,Saramacca,Distrikt,District,,,3.38383389631,0.30976618678,2812
2813,219,SUR,Suriname,9,Sipaliwini,Distrikt,District,,,19.84527413420,9.21511550779,2813
2814,219,SUR,Suriname,10,Wanica,Distrikt,District,,,1.15828750037,0.03493978801,2814
2815,220,SJM,Svalbard and Jan Mayen,1,Jan Mayen,Territory,Territory,,,3.44855411122,0.09868030562,2815
2816,220,SJM,Svalbard and Jan Mayen,2,Svalbard,Territory,Territory,,,306.49381490900,24.94524315470,2816
2817,221,SWZ,Swaziland,1,Hhohho,District,District,,,2.84434885627,0.32380447907,2817
2818,221,SWZ,Swaziland,2,Lubombo,District,District,,,3.88308772508,0.53141952685,2818
2819,221,SWZ,Swaziland,3,Manzini,District,District,,,3.63081605448,0.36913821209,2819
2820,221,SWZ,Swaziland,4,Shiselweni,District,District,,Shiselwini,3.37150106697,0.34187264482,2820
2821,222,SWE,Sweden,1,Östergötland,Laen|län,County,,Östergötlands län,33.43805394270,1.88459119270,2821
2822,222,SWE,Sweden,2,Blekinge,Laen|län,County,,Blekinge län,15.37550371580,0.43254293139,2822
2823,222,SWE,Sweden,3,Dalarna,Laen|län,County,,Dalecarlia|Kopparberg,17.05847123430,5.03417050731,2823
2824,222,SWE,Sweden,4,Gävleborg,Laen|län,County,,Gävleborgs län,21.37272491050,3.30648565824,2824
2825,222,SWE,Sweden,5,Gotland,Laen|län,County,,Gotlands län|Gothland|Gottland,11.77406217200,0.47677987917,2825
2826,222,SWE,Sweden,6,Halland,Laen|län,County,,Hallands län,12.78268114960,0.84302216807,2826
2827,222,SWE,Sweden,7,Jämtland,Laen|län,County,,Jämtlands län,24.68486754750,9.67814322139,2827
2828,222,SWE,Sweden,8,Jönköping,Laen|län,County,,Jönköpings län,10.64949384500,1.65903349101,2828
2829,222,SWE,Sweden,9,Kalmar,Laen|län,County,,Kalmar län,41.81991229160,1.72703309837,2829
2830,222,SWE,Sweden,10,Kronoberg,Laen|län,County,,Kronobergs län,9.00996010960,1.38599302624,2830
2831,222,SWE,Sweden,11,Norrbotten,Laen|län,County,,Norrbottens län,54.61280419000,21.77229359280,2831
2832,222,SWE,Sweden,12,Orebro,Laen|län,County,,Örebro|Örebro län,8.24108012244,1.52749595592,2832
2833,222,SWE,Sweden,13,Södermanland,Laen|län,County,,Södermanlands län|Sörmland,18.42963187310,1.10200875709,2833
2834,222,SWE,Sweden,14,Skåne,Laen|län,County,,,11.66107559880,1.62246212100,2834
2835,222,SWE,Sweden,15,Stockholm,Laen|län,County,,Stockholms län|Estocolmo|Stoccolmo,86.15337564560,1.13910423740,2835
2836,222,SWE,Sweden,16,Uppsala,Laen|län,County,,Uppsala län,13.01245614590,1.20079080015,2836
2837,222,SWE,Sweden,17,Värmland,Laen|län,County,,Värmlands län,13.04434441580,3.50789625880,2837
2838,222,SWE,Sweden,18,Västerbotten,Laen|län,County,,Västerbottens län,31.29325731560,11.19679698930,2838
2839,222,SWE,Sweden,19,Västernorrland,Laen|län,County,,Västernorrlands län,30.31457541310,4.07868564184,2839
2840,222,SWE,Sweden,20,Västmanland,Laen|län,County,,Västmanlands län,8.65946317699,1.10670822408,2840
2841,222,SWE,Sweden,21,Västra Götaland,Laen|län,County,,,57.82088578690,4.54610222973,2841
2842,223,CHE,Switzerland,1,Aargau,Canton|Kanton|Chantun,Canton,,Argovia|Arg¢via|Argovie,3.39750021684,0.16817362557,2842
2843,223,CHE,Switzerland,2,Appenzell Ausserrhoden,Canton|Kanton|Chantun,Canton,,Appenzell Ausser-Rhoden|Appenzell Outer Rhodes|Appenzell dadens|Appenzell Rhodes Extérieures|Appenzello Esterno,1.60401640348,0.02925130704,2843
2844,223,CHE,Switzerland,3,Appenzell Innerrhoden,Canton|Kanton|Chantun,Canton,,Appenzell Inner-Rhoden|Appenzell Inner Rhodes|Appenzell dador|Appenzell Rhodes Intérieures|Appenzello Interno,1.00355327927,0.02051466415,2844
2845,223,CHE,Switzerland,4,Basel-Landschaft,Canton|Kanton|Chantun,Canton,,Bâle-Campagne|Basel-Country|Baselland|Basel-Land|Basilea campagna|Basilea Campaña|Basilea-Champagna,2.40010849399,0.06075988847,2845
2846,223,CHE,Switzerland,5,Basel-Stadt,Canton|Kanton|Chantun,Canton,,Bâle-Ville|Basel-City|Basel-Town|Basilea-Citad|Basilea Ciudad|Basilea città|Basiléia cidade,0.39772906517,0.00410511685,2846
2847,223,CHE,Switzerland,6,Bern,Canton|Kanton|Chantun,Canton,,Berna|Berne,7.95552951933,0.70375557092,2847
2848,223,CHE,Switzerland,7,Fribourg,Canton|Kanton|Chantun,Canton,,Freiburg|Friburg|Friburgo,4.30245501302,0.19801971116,2848
2849,223,CHE,Switzerland,8,Genève,Canton|Kanton|Chantun,Canton,,Cenevre|Genebra|Geneve|Geneva|Genevra|Genf|Ginebra|Ginevra,1.40409823962,0.03324182441,2849
2850,223,CHE,Switzerland,9,Glarus,Canton|Kanton|Chantun,Canton,,Glaris|Glarona|Glaruna,1.66397448306,0.08184642919,2850
2851,223,CHE,Switzerland,10,Graubünden,Canton|Kanton|Chantun,Canton,,Graubünden|Grigioni|Grischun|Grisons,7.79918864344,0.83069405835,2851
2852,223,CHE,Switzerland,11,Jura,Canton|Kanton|Chantun,Canton,,Giura,2.47628785683,0.09912728838,2852
2853,223,CHE,Switzerland,12,Lucerne,Canton|Kanton|Chantun,Canton,,Lucerna|Luzern,3.04108892721,0.18079040325,2853
2854,223,CHE,Switzerland,13,Neuchâtel,Canton|Kanton|Chantun,Canton,,Neuenburg,1.95909417158,0.09594212174,2854
2855,223,CHE,Switzerland,14,Nidwalden,Canton|Kanton|Chantun,Canton,,Nidvaldo|Nidwald|Unterwalden-le-Bas|Nidwaldo,1.46313017231,0.03134866818,2855
2856,223,CHE,Switzerland,15,Obwalden,Canton|Kanton|Chantun,Canton,,Obvaldo|Obwald|Unterwalden-le-Haut|Obwaldo|Sursilvania,1.71173441017,0.05699396396,2856
2857,223,CHE,Switzerland,16,Sankt Gallen,Canton|Kanton|Chantun,Canton,,Saint-Gall|San Gallo|Son Gagl,4.84273884582,0.23716619340,2857
2858,223,CHE,Switzerland,17,Schaffhausen,Canton|Kanton|Chantun,Canton,,Schaffhouse|Schaffusa|Sciaffusa,1.64119107646,0.03528491131,2858
2859,223,CHE,Switzerland,18,Schwyz,Canton|Kanton|Chantun,Canton,,,2.10812066264,0.10534676104,2859
2860,223,CHE,Switzerland,19,Solothurn,Canton|Kanton|Chantun,Canton,,Soletta|Soleure|Soleuro|Soloturn,3.99096232991,0.09378133189,2860
2861,223,CHE,Switzerland,20,Thurgau,Canton|Kanton|Chantun,Canton,,Thurgovie|Turgovia|Turg¢via,4.32928269936,0.16911224718,2861
2862,223,CHE,Switzerland,21,Ticino,Canton|Kanton|Chantun,Canton,,Tesino|Tessin,3.65539744130,0.33327079775,2862
2863,223,CHE,Switzerland,22,Uri,Canton|Kanton|Chantun,Canton,,,2.17134214967,0.12611429423,2863
2864,223,CHE,Switzerland,23,Valais,Canton|Kanton|Chantun,Canton,,Vallais|Vallese|Wallis,5.53918174714,0.60717075200,2864
2865,223,CHE,Switzerland,24,Vaud,Canton|Kanton|Chantun,Canton,,Vad|Waadt|Waadtland,6.25400776944,0.37627606608,2865
2866,223,CHE,Switzerland,25,Zürich,Canton|Kanton|Chantun,Canton,,Turitg|Zurigo|Zürih|Zurique,2.92292487758,0.20794590756,2866
2867,223,CHE,Switzerland,26,Zug,Canton|Kanton|Chantun,Canton,,Zoug|Zugo,0.91756227111,0.02851306634,2867
2868,224,SYR,Syria,1,Al Ḥasakah,Governorate|Muhafazah,Province,,Al-Haska|Al Hassake|El Haseke|Haseke|Hassakeh|Hazakieh|Hassetché|Al Jezira|Jezireh,8.03622839374,2.36357969494,2868
2869,224,SYR,Syria,2,Aleppo,Governorate|Muhafazah,Province,,Aleppo|Alep|Alepo|Haleb|Ḥalab,7.59101458538,1.91792313512,2869
2870,224,SYR,Syria,3,Ar Raqqah,Governorate|Muhafazah,Province,,Al Rakka|Raqqa|Al Rashid|Rashid,6.09823279447,1.89416700858,2870
2871,224,SYR,Syria,4,As Suwayda',Governorate|Muhafazah,Province,,Djebel Druze|Jabal Druze|Jebel Druse|Jebel ed Druz|Al Sueida|Es Sueida|Es Suweida|Soueida|Suwaidaa,3.58489468082,0.62610647116,2871
2872,224,SYR,Syria,5,Damascus,Governorate|Muhafazah,Province,,,0.36253379314,0.00848726608,2872
2873,224,SYR,Syria,6,Dar`a,Governorate|Muhafazah,Province,,Dara'a|Dária|Dera`a|Derraa|Hauran,3.82063104382,0.40089773815,2873
2874,224,SYR,Syria,7,Dayr Az Zawr,Governorate|Muhafazah,Province,,Dair-Ezzor|Dayr az Zaur|Deir Al Zour|Deir ez Zor|Der Azzor|Dier Elzour,7.38736022874,2.89919364434,2874
2875,224,SYR,Syria,8,Hamah,Governorate|Muhafazah,Province,,Hama|Ḥamāh,6.68998119776,1.01108874873,2875
2876,224,SYR,Syria,9,Hims,Governorate|Muhafazah,Province,,Hims|Homs,11.13090227540,4.58104018601,2876
2877,224,SYR,Syria,10,Idlib,Governorate|Muhafazah,Province,,Adlib|Edleb|Idleb,4.38059488857,0.55657752778,2877
2878,224,SYR,Syria,11,Lattakia,Governorate|Muhafazah,Province,,Latakia|Al Ladhiqiyah|El Ladhiqiya|Lattakia|Lattakieh|Lattikia|Lattaquie,2.93853527961,0.23859045350,2878
2879,224,SYR,Syria,12,Quneitra,Governorate|Muhafazah,Province,,Al Qunatirah|Al Qunaytirah|Al Quneitera|El Quneitra|El Kenitra|Kunaitra|Kuneitra|Qunaytira,1.18254135769,0.04409020556,2879
2880,224,SYR,Syria,13,Rif Dimashq,Governorate|Muhafazah,Province,,Damas Campagne|Damascus Countryside|Damascus Rural,7.77626691661,1.74658308728,2880
2881,224,SYR,Syria,14,Tartus,Governorate|Muhafazah,Province,,Tartaus|Tartous,2.37751675135,0.17733410697,2881
2882,225,TWN,Taiwan,1,Kaohsiung,Chuan-shih,Special Municipality,,Gaoxiong,0.58566183454,0.00601717788,2882
2883,225,TWN,Taiwan,2,Pratas Islands,,,,Dongsha Islands,0.10477752346,0.00012284174,2883
2884,225,TWN,Taiwan,3,Taipei,Chuan-shih,Special Municipality,,Taibei|Taipé|Taipeh,0.61031899403,0.02379233363,2884
2885,225,TWN,Taiwan,4,Taiwan,Province,Province,,,24.35318623300,3.17844604743,2885
2886,226,TJK,Tajikistan,1,Dushanbe,Viloyat,Region,,,0.61915796827,0.01745969865,2886
2887,226,TJK,Tajikistan,2,Gorno-Badakhshan,Viloiati Mukhtori|Viloyati Avtonomii,Region,,Badakhshoni Kuni|Autonomes Gebiet der Berg-Badachschanen|Gorno-Badahshanskaya avtonomnaya oblast'|Go,18.63322620740,6.50490435983,2887
2888,226,TJK,Tajikistan,3,Khatlon,Viloyat,Region,,Hationskaya oblast'|Hatlonskaja oblast',9.88304450931,2.44441055640,2888
2889,226,TJK,Tajikistan,4,Leninabad,Viloyat,Region,,Sogd|Hodžent|Khodzhent|Khujand|Leninabadskaya oblast'|Leninobod|Sogdiyskaya oblast'|Sogdskaja oblast,18.94356021820,2.77470154685,2889
2890,226,TJK,Tajikistan,5,Tadzhikistan Territories,Viloyat,Region,,,13.91616341470,2.94203492756,2890
2891,227,TZA,Tanzania,1,Arusha,Mkoa,Region,,,11.10833104440,3.20571174015,2891
2892,227,TZA,Tanzania,2,Dar-Es-Salaam,Mkoa,Region,,Dar es Salaam,3.59496085575,0.13240881889,2892
2893,227,TZA,Tanzania,3,Dodoma,Mkoa,Region,,,9.83686747302,3.45416186793,2893
2894,227,TZA,Tanzania,4,Iringa,Mkoa,Region,,,17.60182373880,5.09699358396,2894
2895,227,TZA,Tanzania,5,Kagera,Mkoa,Region,,,11.14759564130,3.24042333820,2895
2896,227,TZA,Tanzania,6,Kaskazini-Pemba,Mkoa,Region,,Pemba North,4.17194970650,0.04501638421,2896
2897,227,TZA,Tanzania,7,Kaskazini-Unguja,Mkoa,Region,,Zanzibar North,1.81669601099,0.03833803771,2897
2898,227,TZA,Tanzania,8,Kigoma,Mkoa,Region,,,13.14620432160,3.76832801945,2898
2899,227,TZA,Tanzania,9,Kilimanjaro,Mkoa,Region,,,5.98130917147,1.08366083647,2899
2900,227,TZA,Tanzania,10,Kusini-Pemba,Mkoa,Region,,Pemba South,3.33796211272,0.04100894441,2900
2901,227,TZA,Tanzania,11,Lindi,Mkoa,Region,,,16.13023758180,5.48742673473,2901
2902,227,TZA,Tanzania,12,Manyara,Mkoa,Region,,,13.65158400520,3.66881275892,2902
2903,227,TZA,Tanzania,13,Mara,Mkoa,Region,,,9.57762917030,2.36546565181,2903
2904,227,TZA,Tanzania,14,Mbeya,Mkoa,Region,,,13.49352188360,4.78096890527,2904
2905,227,TZA,Tanzania,15,Morogoro,Mkoa,Region,,,18.82793163350,5.52837919095,2905
2906,227,TZA,Tanzania,16,Mtwara,Mkoa,Region,,,9.44535803192,1.46154209494,2906
2907,227,TZA,Tanzania,17,Mwanza,Mkoa,Region,,,10.56567755510,2.84881586466,2907
2908,227,TZA,Tanzania,18,Pwani,Mkoa,Region,,,15.52916235320,2.59489673940,2908
2909,227,TZA,Tanzania,19,Rukwa,Mkoa,Region,,,14.93182907740,6.14401066956,2909
2910,227,TZA,Tanzania,20,Ruvuma,Mkoa,Region,,,14.27026674270,5.29324394043,2910
2911,227,TZA,Tanzania,21,Shinyanga,Mkoa,Region,,,14.98689753310,4.09959435179,2911
2912,227,TZA,Tanzania,22,Singida,Mkoa,Region,,,10.89358410630,3.99594349806,2912
2913,227,TZA,Tanzania,23,Tabora,Mkoa,Region,,,15.01458644950,6.25916547776,2913
2914,227,TZA,Tanzania,24,Tanga,Mkoa,Region,,,10.70489997960,2.30490602875,2914
2915,227,TZA,Tanzania,25,Zanzibar South and Central,Mkoa,Region,,Kusini Unguja,2.51218206415,0.07411381982,2915
2916,227,TZA,Tanzania,26,Zanzibar West,Mkoa,Region,,Mjini-Magharibi,1.42711202141,0.01995704195,2916
2917,228,THA,Thailand,1,Amnat Charoen,Changwat,Province,จังหวัดอำนาจเจริ,,3.54378772427,0.27361783445,2917
2918,228,THA,Thailand,2,Ang Thong,Changwat,Province,จังหวัดอ่างทอง,,1.45890777812,0.07975912429,2918
2919,228,THA,Thailand,3,Bangkok Metropolis,Changwat,Province,จังหวัดเชียงใหม่,Bangkok|Krung Thep|Krung Thep Maha Nakhon|Phra Nakhon-Thonburi,2.36521175421,0.13077074850,2919
2920,228,THA,Thailand,4,Bueng Kan,Changwat,Province,บึงกาฬ,,4.24354279709,0.34128166855,2920
2921,228,THA,Thailand,5,Buri Ram,Changwat,Province,จังหวัดบุรีรัมย์,Buri Rum,8.06214668803,0.84571452750,2921
2922,228,THA,Thailand,6,Chachoengsao,Changwat,Province,จังหวัดฉะเชิงเทร,Chaxerngsao|Pad Rew|Paed Riu|Petrieu|Shajeun Dhrao,4.68495143772,0.43606931097,2922
2923,228,THA,Thailand,7,Chai Nat,Changwat,Province,จังหวัดชัยนาท,Chainat,2.50337400221,0.20736403793,2923
2924,228,THA,Thailand,8,Chaiyaphum,Changwat,Province,จังหวัดชัยนาท,,6.39365492946,1.06953406330,2924
2925,228,THA,Thailand,9,Chanthaburi,Changwat,Province,จันทบุรี,Chantaburi|Muang Chan,7.06852451527,0.52193917399,2925
2926,228,THA,Thailand,10,Chiang Mai,Changwat,Province,จังหวัดเชียงใหม่,,12.40344398380,1.89428067912,2926
2927,228,THA,Thailand,11,Chiang Rai,Changwat,Province,จังหวัดเชียงราย,,6.49908399326,0.99824433175,2927
2928,228,THA,Thailand,12,Chon Buri,Changwat,Province,จังหวัดชลบุรี,,5.58273198521,0.37303356558,2928
2929,228,THA,Thailand,13,Chumphon,Changwat,Province,จังหวัดชุมพร,,6.55734754133,0.49550276035,2929
2930,228,THA,Thailand,14,Kalasin,Changwat,Province,จังหวัดกาฬสินธุ์,,5.52791593319,0.58439031921,2930
