system:index,PfafIDIndWW_yearY2014M12,countIndWW_yearY2014M12,meanIndWW_yearY2014M12,.geo
14963,774115,4072,5.249006105884317E-5,
14964,774116,3442,1.2425315391604994E-4,
14965,774117,8301,6.282419297255004E-6,
14966,774118,4117,1.6832333972077398E-4,
14967,774119,15113,1.1613190392238318E-4,
14968,774120,5942,3.7498716692800605E-4,
14969,774131,11275,4.3194244444710617E-4,
14970,774132,2709,0.0,
14971,774133,13092,1.5742649094783256E-5,
14972,774134,3688,1.7415041647227578E-4,
14973,774135,12730,0.0016298431009947182,
14974,774136,2485,6.204427407871154E-4,
14975,774137,5010,0.013293467543817567,
14976,774138,3307,0.0015457663351848647,
14977,774139,936,0.05911994775578644,
14978,774140,6123,0.029879341509054802,
14979,774150,12804,0.11596880384896412,
14980,774160,9131,0.15661463619582722,
14981,774170,21894,0.11991628842295855,
14982,774180,6722,0.011936054445127563,
14983,774190,5273,0.034383843311029956,
14984,774200,15964,0.016046383596803104,
14985,774300,16644,0.11828367908966944,
14986,774401,35248,0.031178566064135504,
14987,774402,8393,0.041875032326182275,
14988,774403,1524,9.280954586376681E-4,
14989,774410,155,0.18153132234725836,
14990,774421,2388,0.09499087767945011,
14991,774422,8682,0.04014176010740592,
14992,774423,11222,0.052610107239333244,
14993,774424,7437,0.02038228193093514,
14994,774425,2778,0.06250780997070199,
14995,774426,5292,0.01274389905294326,
14996,774427,15487,0.027580932600284692,
14997,774428,7696,0.016825402265770003,
14998,774429,17319,0.033833677483446185,
14999,774430,5718,0.06335299760423586,
15000,774440,8943,0.06356734824314794,
15001,774450,6742,0.04077947719698641,
15002,774460,24482,0.015009711715286842,
15003,774470,187,0.043855975379881784,
15004,774480,5947,0.013306837943960549,
15005,774491,4202,0.02313811837020856,
15006,774492,3126,0.0017628537194211936,
15007,774493,10902,0.012552814892334252,
15008,774494,3753,0.006029058575477464,
15009,774495,6786,0.0260091905997151,
15010,774496,2712,0.0028713284177008525,
15011,774497,5909,0.0018600263367490604,
15012,774498,2886,3.780924375931276E-4,
15013,774499,16214,0.0021407940286496925,
15014,774500,20865,0.04137891068222734,
15015,774600,14234,0.0031400365025199546,
15016,774700,4645,0.015139827300108107,
15017,774800,14872,0.0027967183775297433,
15018,774801,1828,4.373857341015068E-4,
15019,774802,11772,0.0013146601495213313,
15020,774803,7747,2.4299305306024147E-4,
15021,774804,3260,0.001588711799905757,
15022,774805,1497,8.045625434995855E-4,
15023,774806,3170,0.010527488788912995,
15024,774807,7410,0.010279822367871038,
15025,774808,5765,0.0010958832521440658,
15026,774809,6575,3.864600399523952E-4,
15027,774900,3371,0.00725075441969253,
15028,781001,2601,0.005396420324631594,
15029,781002,21055,0.015266227528142402,
15030,781003,1964,0.0034118843981761756,
15031,781004,4304,0.006342256920835894,
15032,781005,3079,0.01958002726794596,
15033,781006,19333,0.009797583248883699,
15034,781007,14037,0.009951926407065196,
15035,781008,3707,0.0046124882514286215,
15036,781009,2168,0.01935480565382274,
15037,782100,20604,0.030902542723623534,
15038,782200,47338,0.044328830655957364,
15039,782300,18852,0.028999574599715323,
15040,782400,45095,0.007294192219578937,
15041,782501,718,0.013580692718563539,
15042,782502,33684,8.00910497282967E-4,
15043,782503,2679,0.002366655657359025,
15044,782504,3711,0.0018524354498192029,
15045,782505,6484,0.010369359233489738,
15046,782506,10832,0.012265924476390144,
15047,782507,1048,0.01419851574849263,
15048,782508,7648,0.013626757157987262,
15049,782509,824,0.05877518944578917,
15050,782611,4117,0.03110985436196218,
15051,782612,27040,0.030308664940846636,
15052,782613,4981,0.02196710022680099,
15053,782614,20523,0.019058228107576344,
15054,782615,7335,0.02351290008999852,
15055,782616,6009,0.021454445121003383,
15056,782617,7761,0.01779447330851282,
15057,782618,8236,0.0037024265582755525,
15058,782619,636,0.02988460169790595,
15059,782620,38232,0.019633347706037363,
15060,782630,12895,0.008035242800955399,
15061,782640,29955,0.04691986051760124,
15062,782650,32333,0.007603919872119262,
15063,782661,7595,0.013178459216631706,
15064,782662,4487,0.0034307693751983114,
15065,782663,15265,0.011270659796891572,
15066,782664,40779,0.012953916821329136,
15067,782665,8118,0.013968815197162088,
15068,782666,12441,0.017154723232809903,
15069,782667,645,0.09928462394404115,
15070,782668,10222,0.004545583851872235,
15071,782669,16098,0.015957665762428765,
15072,782670,1761,0.04437878797351084,
15073,782681,251,0.03293772633848748,
15074,782682,6110,0.0026492254331383063,
15075,782683,1925,0.019905347854431,
15076,782684,12879,6.545387966879104E-4,
15077,782685,34520,0.005520415447145775,
15078,782686,7957,0.014680534163997797,
15079,782687,5374,0.007142205406228337,
15080,782688,4848,0.013899713844949237,
15081,782689,16034,0.0018922661508780564,
15082,782691,29179,0.00219084279432209,
15083,782692,8455,4.818922825217154E-4,
15084,782693,5287,0.0,
15085,782694,3082,0.0,
15086,782695,6549,0.0018427879668980627,
15087,782696,3389,0.003779775830492522,
15088,782697,1512,0.011262538900057363,
15089,782698,2697,6.718351536409813E-5,
15090,782699,8138,0.007179942373425724,
15091,782701,3160,0.007511519932174648,
15092,782702,14536,0.0186165547531129,
15093,782703,53,0.0,
15094,782704,2235,0.0019987449087885715,
15095,782705,4135,0.005125760343284569,
15096,782706,40990,0.004818338859236078,
15097,782707,2387,0.015868750310527147,
15098,782708,17642,0.005433804459587452,
15099,782709,613,0.0,
15100,782801,9932,0.0019988280181155492,
15101,782802,5551,0.0,
15102,782803,5034,0.0,
15103,782804,12186,1.8803108168019083E-5,
15104,782805,5685,0.002792556186423188,
15105,782806,5353,0.002414221860266661,
15106,782807,2104,0.005142748032544979,
15107,782808,3476,1.4442294369190872E-4,
15108,782809,10204,0.0025956835257816774,
15109,782900,27171,0.003627861986176134,
15110,782910,44956,0.0056064508103198405,
15111,782920,19654,0.0015052966575165555,
15112,782930,593,0.05826748511001475,
15113,782940,16629,0.03394292558688814,
15114,782950,8,0.022928632506977346,
15115,782960,44835,3.339150404862127E-4,
15116,782970,9691,0.005784507437426412,
15117,782980,13862,6.081154855042358E-5,
15118,782991,10580,0.006724168882650874,
15119,782992,13397,0.009156764883072207,
15120,782993,775,0.03077626592291441,
15121,782994,9376,0.001691199064853391,
15122,782995,43976,0.01440770500723134,
15123,782996,8081,0.013497267116443895,
15124,782997,5349,0.043338919404532536,
15125,782998,13724,0.011779213125719477,
15126,782999,24351,0.007325212894068443,
15127,783000,21099,3.862111548584007E-4,
15128,783101,6019,0.011966686147215959,
15129,783102,9273,0.03039458447493016,
15130,783103,32216,0.03886406137787296,
15131,783104,4512,0.06547155057700929,
15132,783105,5312,0.2152169885381158,
15133,783106,7851,0.05103708101615562,
15134,783107,4115,0.05940531839489198,
15135,783108,14422,0.00855215046380118,
15136,783109,7958,0.0893914629659131,
15137,783210,35520,0.020074827241850873,
15138,783221,1282,0.001659099862657415,
15139,783222,13130,0.005709136028456387,
15140,783223,1826,0.012110757968485037,
15141,783224,9340,0.0021942607801464413,
15142,783225,6576,0.012048295556374556,
15143,783226,38925,0.0043149696678501746,
15144,783227,3650,0.030952634858532904,
15145,783228,6212,0.001264525291630688,
15146,783229,21990,0.008722258661188361,
15147,783230,29643,6.278006680838635E-4,
15148,783240,37151,1.2966659363895935E-4,
15149,783250,48987,0.005059265378412642,
15150,783260,23748,1.174209991246698E-5,
15151,783270,5286,0.023486334607867417,
15152,783281,615,0.1383343622997656,
15153,783282,7027,0.0049196754762351035,
15154,783283,1395,0.008024811992842527,
15155,783284,31432,0.0014467957912936236,
15156,783285,6196,0.00936579267700262,
15157,783286,12866,0.004643517025688266,
15158,783287,10499,3.8321489168576276E-4,
15159,783288,13978,0.0,
15160,783289,9248,6.617732386911934E-4,
15161,783291,455,0.12380258007620068,
15162,783292,8876,0.0042702454439036185,
15163,783293,33,0.020288156898482245,
15164,783294,6203,0.001280206222331536,
15165,783295,1858,0.0012232389308471248,
15166,783296,10981,2.9591100665182687E-5,
15167,783297,591,0.011402288255149494,
15168,783298,7053,1.8590928852868776E-4,
15169,783299,27905,9.286896123740488E-4,
15170,783301,3484,0.0024289020376119424,
15171,783302,2569,0.01048981798822394,
15172,783303,25755,0.001544201451425601,
15173,783304,3327,0.001103947725793667,
15174,783305,3207,0.001177562931338317,
15175,783306,2450,2.2721760311044276E-4,
15176,783307,1242,0.005570590389143803,
15177,783308,3188,0.0053885946775078224,
15178,783309,18304,0.029087870057254942,
15179,783310,34591,0.012969504939599792,
15180,783320,10733,1.071986445456204E-6,
15181,783330,10612,0.0010497037050881332,
15182,783340,10980,0.0,
15183,783350,36823,1.0186322817400024E-5,
15184,783360,10197,5.473467331428359E-4,
15185,783370,2058,9.584570951580668E-5,
15186,783380,14918,4.0467104802759725E-4,
15187,783390,16053,0.0,
15188,783391,23809,5.006084438670391E-5,
15189,783392,6164,0.0,
15190,783393,305,0.0,
15191,783394,2560,0.002037438908240422,
15192,783395,4539,0.002510393243516897,
15193,783396,4003,0.004900167084853561,
15194,783397,5317,0.0028274268041381394,
15195,783398,2713,0.0,
15196,783399,969,0.0,
15197,783401,7500,0.0023649876847305637,
15198,783402,4922,0.003254134867280719,
15199,783403,207,0.10987558533026416,
15200,783404,6164,3.3116954501421516E-4,
15201,783405,8845,0.002931863216642272,
15202,783406,24314,0.004031911236387912,
15203,783407,6137,0.0013208365175552662,
15204,783408,26487,0.0,
15205,783409,21211,2.274474968951499E-4,
15206,783500,9580,0.003772367271841513,
15207,783600,41467,1.2111888373432128E-4,
15208,783700,33621,0.001188403433711973,
15209,783701,7354,7.497070090717737E-5,
15210,783702,1503,0.0025667325803772427,
15211,783703,13543,2.4876038060904525E-4,
15212,783704,3452,0.0,
15213,783705,868,0.0,
15214,783706,5178,7.625679147980388E-4,
15215,783707,4964,0.0,
15216,783708,1934,0.0,
15217,783709,3883,9.929217313383075E-4,
15218,783801,2777,0.0,
15219,783802,20385,1.6743057311958482E-4,
15220,783803,28512,1.1135956261902288E-4,
15221,783804,8088,0.0,
15222,783805,11132,3.6095152565395264E-4,
15223,783806,7753,0.0,
15224,783807,15250,0.0,
15225,783808,7588,0.0,
15226,783809,8771,0.0,
15227,783900,48083,5.139581616190169E-4,
15228,783901,18195,2.458719897974642E-7,
15229,783902,5472,0.0,
15230,783903,3300,0.0,
15231,783904,39086,9.552093701489955E-6,
15232,783905,10742,0.00809280185126281,
15233,783906,2674,0.0,
15234,783907,4211,0.002949629134894552,
15235,783908,9067,6.658795181753445E-5,
15236,783909,27354,4.280633211104727E-5,
15237,811000,33702,0.002229640444900527,
15238,811101,2098,0.0,
15239,811102,66032,1.889493682611778E-4,
15240,811103,10559,9.749510279349568E-5,
15241,811104,8906,0.0,
15242,811105,3148,0.0,
15243,811106,7083,0.0,
15244,811107,18015,0.0,
15245,811108,5506,0.0,
15246,811109,8157,0.0,
15247,811201,5196,0.0,
15248,811202,6496,0.0,
15249,811203,9784,2.9142241620458745E-4,
15250,811204,81499,2.102398300628219E-4,
15251,811205,11113,0.0,
15252,811206,10310,2.381324110950748E-5,
15253,811207,3113,0.0,
15254,811208,20526,3.1894819262469364E-5,
15255,811209,13352,0.0,
15256,811301,62311,0.003351361697193945,
15257,811302,4923,0.002583458018057459,
15258,811303,493,0.09975285968558803,
15259,811304,13784,0.01207723138238085,
15260,811305,16848,0.05020884089492789,
15261,811306,7802,0.002826480432048232,
15262,811307,1,0.06907363111134542,
15263,811308,14172,0.01026500390368139,
15264,811309,5428,0.06639916875409385,
15265,811401,997,0.0,
15266,811402,39928,2.5428150609916673E-5,
15267,811403,14491,0.0018755651205486236,
15268,811404,11553,1.6209584596378623E-4,
15269,811405,31,0.048302507199664856,
15270,811406,17240,4.092904438408594E-5,
15271,811407,27207,2.9548319447373636E-5,
15272,811408,5957,0.0,
15273,811409,9523,0.0,
15274,811500,30124,0.0012448353587376116,
15275,811510,10276,8.820460209800309E-4,
15276,811520,10563,6.764983423415558E-5,
15277,811530,8396,0.005976584711223457,
15278,811531,42560,5.536255229447487E-4,
15279,811532,3142,2.924811720864231E-5,
15280,811533,23553,3.5575528185653136E-4,
15281,811534,3360,0.0,
15282,811535,22552,2.256426950051912E-5,
15283,811536,3559,0.0,
15284,811537,2351,0.0,
15285,811538,6506,0.0,
15286,811539,3295,2.6906616904742275E-4,
15287,811540,9821,0.0,
15288,811550,7325,3.5199838916616903E-4,
15289,811560,21483,6.857469502674845E-4,
15290,811570,1109,0.0013708926287754346,
15291,811580,56356,9.003119396132668E-7,
15292,811590,2994,1.7331611087330947E-4,
15293,811601,19,0.031360226275919084,
15294,811602,8097,3.8983452772240666E-4,
15295,811603,7896,0.0,
15296,811604,4191,0.0,
15297,811605,3836,1.1206322619169572E-4,
15298,811606,31476,2.64324381523446E-5,
15299,811607,18164,7.372657605500783E-6,
15300,811608,4487,0.0,
15301,811609,5438,0.0,
15302,811700,53493,2.0544893124104522E-4,
15303,811811,1973,4.1406549205468493E-5,
15304,811812,12835,0.0,
15305,811813,16377,0.0019205516873898835,
15306,811814,10784,7.034599147606525E-6,
15307,811815,6286,0.0,
15308,811816,9216,0.0,
15309,811817,16930,2.61148138526885E-5,
15310,811818,12406,1.5119691449213556E-4,
15311,811819,27970,9.570627970175776E-6,
15312,811820,37281,0.0,
15313,811830,1943,0.0,
15314,811840,40334,0.0,
15315,811850,32326,1.6310994383058307E-4,
15316,811860,19562,0.0,
15317,811870,193,0.0,
15318,811880,20201,0.0,
15319,811890,36174,0.0,
15320,811900,9857,0.0,
15321,811901,7757,4.593345520945441E-4,
15322,811902,8253,4.583213550067024E-5,
15323,811903,4034,2.3512300901798274E-4,
15324,811904,19131,1.0012713591286125E-4,
15325,811905,1943,0.0,
15326,811906,6897,0.0,
15327,811907,1711,0.0,
15328,811908,7139,6.045422192078618E-6,
15329,811909,23951,8.919804960756337E-4,
15330,812101,13183,5.206066939981831E-4,
15331,812102,13600,3.1396663130156603E-4,
15332,812103,7529,3.9824446768995595E-4,
15333,812104,10567,0.0,
15334,812105,21895,1.3242162274633328E-5,
15335,812106,90087,2.8277751577370703E-5,
15336,812107,5239,1.1024024889760014E-4,
15337,812108,19832,4.658760828559527E-5,
15338,812109,36386,1.6199222428004965E-4,
15339,812201,107579,7.185703220695213E-5,
15340,812202,27087,0.0,
15341,812203,27,0.0,
15342,812204,21123,0.0,
15343,812205,5085,0.0,
15344,812206,18379,0.0011847292360765208,
15345,812207,2304,4.5490495013690486E-5,
15346,812208,21473,9.26256884205903E-4,
15347,812209,32839,6.474077382870135E-5,
15348,812301,11075,0.0032398049483530946,
15349,812302,7465,0.0,
15350,812303,2098,9.55941433236868E-4,
15351,812304,19327,5.245687019926087E-6,
15352,812305,5050,9.61677532833389E-5,
15353,812306,48948,5.966149187689031E-6,
15354,812307,10497,0.0,
15355,812308,11661,0.0,
15356,812309,81,0.0,
15357,812410,29301,1.019966726867957E-5,
15358,812420,47217,3.352717197580898E-5,
15359,812430,4966,0.0,
15360,812440,23197,0.004621446517962772,
15361,812450,3241,6.563554747281962E-4,
15362,812460,27776,0.002834533523630283,
15363,812471,19692,0.005368254759637562,
15364,812472,15138,0.033729004112921686,
15365,812473,2572,0.1081991875017314,
15366,812474,15275,1.8256880399695593E-5,
15367,812475,17862,2.8694275622940266E-4,
15368,812476,10417,0.004317635565188452,
15369,812477,698,0.008413797412829011,
15370,812478,10058,0.0,
15371,812479,41743,5.788864485230534E-4,
15372,812480,17936,2.1524797249056265E-5,
15373,812490,17406,1.3368758303064677E-4,
15374,812501,50438,1.3735010021615837E-4,
15375,812502,13052,0.0,
15376,812503,2,0.0,
15377,812504,39807,2.0205540579316535E-6,
15378,812505,1190,7.489781412975299E-5,
15379,812506,11397,1.4806589539228206E-5,
15380,812507,3535,5.89047652984438E-5,
15381,812508,101632,4.2939576830323385E-5,
15382,812509,8951,7.48365924150607E-5,
15383,812601,4,0.008783979304877919,
15384,812602,39187,1.1508958401975702E-5,
15385,812603,14175,1.7173802559208076E-4,
15386,812604,33650,0.0,
15387,812605,28265,2.0099277087674033E-4,
15388,812606,26482,3.9572766900829353E-5,
15389,812607,49692,2.7938180256516432E-5,
15390,812608,19018,6.691454350550383E-5,
15391,812609,66971,0.0,
15392,812701,4739,0.0024763115013730704,
15393,812702,46910,5.2898580498535696E-5,
15394,812703,21388,5.359793589698043E-5,
15395,812704,17525,1.568873531844017E-4,
15396,812705,65772,3.491401577039771E-5,
15397,812706,44146,0.0,
15398,812707,10846,3.7674680648494676E-4,
15399,812708,21000,5.733987095081831E-4,
15400,812709,23485,3.181981998085205E-4,
15401,812801,22676,0.0,
15402,812802,13716,0.0,
15403,812803,9073,1.32031747980441E-4,
15404,812804,7834,5.023531198932547E-4,
15405,812805,10587,4.997181079048499E-4,
15406,812806,34442,1.3093227560806036E-5,
15407,812807,9856,0.0,
