system:index,PfafIDLivWN_yearY2014M12,countLivWN_yearY2014M12,meanLivWN_yearY2014M12,.geo
684,124508,19929,7.686774831061385E-6,
685,124509,3805,6.308168679909118E-6,
686,124600,36293,5.906288113199583E-6,
687,124700,3227,8.628560469578169E-6,
688,124800,24464,2.0993383521867036E-6,
689,124910,814,2.831571438791743E-6,
690,124920,20398,1.7266678676332534E-5,
691,124931,4528,8.626482749695999E-6,
692,124932,12529,2.652169708552462E-6,
693,124933,6339,7.446780863824403E-6,
694,124934,6158,1.29210223701999E-5,
695,124935,455,9.02825131553426E-6,
696,124936,10652,4.0490224930833615E-6,
697,124937,5088,3.667793186086773E-6,
698,124938,2932,4.669316897795049E-6,
699,124939,1244,8.325719915626384E-6,
700,124940,14766,4.417820935223941E-6,
701,124950,5280,1.408991707253028E-5,
702,124960,22318,7.40390030037573E-6,
703,124970,1182,1.3353180076245325E-5,
704,124980,17130,2.3069116252505922E-5,
705,124990,38051,3.203699292522078E-5,
706,125100,1001,1.2953973507927026E-6,
707,125201,4222,1.308037692076359E-6,
708,125202,5277,1.3666642897994288E-6,
709,125203,1353,8.477687486749075E-7,
710,125204,4991,6.257630049017006E-7,
711,125205,5767,1.195984137225081E-6,
712,125206,9043,1.5275207739736294E-5,
713,125207,1457,1.4287661603795386E-6,
714,125208,13520,9.926703542528964E-6,
715,125209,14535,3.477677477020459E-5,
716,125300,13431,2.7490097635613624E-6,
717,125401,1099,4.4854125877778507E-7,
718,125402,946,1.5744844252125808E-6,
719,125403,174,9.250752129761479E-7,
720,125404,15472,3.680060896644698E-5,
721,125405,1666,2.6844994413353965E-6,
722,125406,1092,1.5792446543395397E-5,
723,125407,2852,2.164003992204449E-6,
724,125408,11142,3.970930312667786E-5,
725,125409,5118,2.7454871340466205E-5,
726,125510,39354,4.170328842585666E-5,
727,125520,38719,4.924379272671639E-5,
728,125531,5811,2.981137931646681E-5,
729,125532,5982,6.0099371448025E-5,
730,125533,12861,5.637213085726477E-5,
731,125534,9070,7.159492255553764E-5,
732,125535,8126,7.300201565990121E-5,
733,125536,26970,1.1337323068501729E-4,
734,125537,7597,1.414955779163112E-4,
735,125538,8345,1.5158026216626958E-4,
736,125539,3625,9.303325475371278E-5,
737,125540,28185,9.561923690987138E-5,
738,125550,11094,5.397869406813384E-5,
739,125561,4720,2.3536961395457604E-5,
740,125562,4613,2.2967927920064038E-5,
741,125563,2050,9.474075731612195E-6,
742,125564,3862,6.5559024504725025E-6,
743,125565,4192,2.6567501439250777E-5,
744,125566,6509,2.2408230030602643E-4,
745,125567,5771,3.227011428971012E-5,
746,125568,6092,2.0680506893672166E-5,
747,125569,3866,1.5305124933807498E-5,
748,125570,7460,2.6004722894803165E-5,
749,125580,29518,1.9101867621501495E-5,
750,125590,3542,3.19584753227881E-5,
751,125601,1659,5.354786206936385E-5,
752,125602,5655,1.535097078211043E-5,
753,125603,8435,1.1579441411654513E-5,
754,125604,1875,1.966298386473087E-5,
755,125605,2118,1.4737464242014514E-5,
756,125606,14253,1.0641677744835797E-5,
757,125607,8709,9.507281683713083E-6,
758,125608,1909,2.0463415402345724E-5,
759,125609,3590,3.30478977416424E-5,
760,125700,10009,2.6935682503856113E-5,
761,125801,2344,3.9715470902552705E-5,
762,125802,18548,5.99707148805378E-6,
763,125803,879,1.3510691160429034E-5,
764,125804,25626,5.873379898213033E-6,
765,125805,3630,1.008941567053425E-5,
766,125806,2569,2.104213139485019E-5,
767,125807,3379,6.385537272825564E-6,
768,125808,1554,8.051737527896961E-6,
769,125809,4237,1.5683515142442435E-5,
770,125900,21988,2.7442768486478496E-5,
771,126000,14216,5.287699698355875E-6,
772,126010,17609,4.4117826611793884E-5,
773,126020,10837,6.078074361234216E-5,
774,126030,7258,1.6736463597305463E-5,
775,126041,933,2.131841549085442E-5,
776,126042,23196,5.531361109420104E-6,
777,126043,13881,9.328742790138975E-6,
778,126044,5354,5.219015072717506E-6,
779,126045,1345,5.141281852419079E-6,
780,126046,8867,3.850984216447728E-6,
781,126047,494,3.989466261243201E-6,
782,126048,4234,3.821650135805781E-6,
783,126049,5274,5.0008457247977304E-6,
784,126050,3970,6.0222137656702576E-6,
785,126060,6410,1.543111256067126E-6,
786,126070,6557,4.911875323971607E-7,
787,126080,13661,7.979092061139637E-7,
788,126090,7863,3.087279871530022E-7,
789,127100,6765,1.699358841714879E-7,
790,127200,5107,5.305128841324462E-7,
791,127201,317,4.17117341172609E-9,
792,127202,23935,3.5027334664492023E-7,
793,127203,8339,3.3840345112499367E-7,
794,127204,13276,5.920004294799553E-7,
795,127205,18852,5.877184211624719E-7,
796,127206,6514,7.97039573321856E-7,
797,127207,624,3.563891602240263E-7,
798,127208,15023,9.153130319539926E-7,
799,127209,20663,8.918546997705791E-7,
800,127300,12402,1.4621363800087437E-6,
801,127301,1398,1.0920088046969244E-8,
802,127302,6859,3.426265188109744E-7,
803,127303,12588,3.3568908988664485E-7,
804,127304,16009,7.725123026241891E-7,
805,127305,2474,3.1695239765194686E-7,
806,127306,8525,4.331163704296115E-7,
807,127307,17408,2.358443100317333E-6,
808,127308,6088,5.714986836381015E-7,
809,127309,7623,3.946667245912315E-6,
810,127400,33840,2.943011678655426E-6,
811,127410,26930,1.1230742043255813E-5,
812,127420,7055,1.1382630232902807E-5,
813,127421,3722,1.0792569904595007E-5,
814,127422,1590,9.981184165295835E-6,
815,127423,2244,1.2274285688922616E-5,
816,127424,1519,8.193996692901923E-6,
817,127425,3927,1.841968337006077E-5,
818,127426,21125,1.5570577531998982E-5,
819,127427,1042,2.2018059603545157E-5,
820,127428,5069,1.6341117524219826E-5,
821,127429,5224,2.2674777857583063E-5,
822,127430,44,5.019339676700733E-6,
823,127441,12070,2.5173731635604063E-6,
824,127442,14759,1.1584036848346403E-7,
825,127443,10391,9.585525827391885E-6,
826,127444,7778,1.626568977150192E-5,
827,127445,6291,4.010493802752858E-6,
828,127446,64917,9.243106639889856E-7,
829,127447,3950,3.864333936190249E-6,
830,127448,9904,1.1410738473507179E-5,
831,127449,17600,2.467104128056938E-5,
832,127450,1674,5.107673573965765E-6,
833,127461,665,2.3349740415291244E-6,
834,127462,3590,1.1399404876786005E-6,
835,127463,53,0.0,
836,127464,8970,2.790559118334784E-7,
837,127465,11872,7.05712747965652E-7,
838,127466,17737,8.736301585922853E-7,
839,127467,19764,8.910537284937899E-7,
840,127468,4595,1.017225131849876E-6,
841,127469,7925,1.246478645410301E-6,
842,127470,7040,1.0930863451412266E-7,
843,127481,440,0.0,
844,127482,17789,2.7764861675390266E-8,
845,127483,205,0.0,
846,127484,20407,7.092267967652121E-8,
847,127485,221,0.0,
848,127486,2255,5.737823158326459E-9,
849,127487,2054,1.6863508741014747E-8,
850,127488,2147,3.844986997941264E-8,
851,127489,5513,1.361793384673957E-7,
852,127491,3380,6.682125345870109E-11,
853,127492,5205,4.5529907527004844E-7,
854,127493,1899,0.0,
855,127494,5566,4.558753581932299E-7,
856,127495,7595,7.494264491672141E-7,
857,127496,14596,1.8945608484131106E-6,
858,127497,8623,1.1771909715664422E-6,
859,127498,12464,1.1723886691345032E-6,
860,127499,10068,8.771114391324907E-7,
861,127500,3051,6.4853399940940075E-6,
862,127601,629,9.119889382304814E-6,
863,127602,9048,9.48882193765071E-6,
864,127603,10701,8.064033160970276E-6,
865,127604,32281,1.046278643858066E-5,
866,127605,13081,7.684312327445653E-6,
867,127606,23055,1.0730014949925675E-5,
868,127607,10170,7.988796640134775E-6,
869,127608,5276,9.676250350984677E-6,
870,127609,11001,1.1661815551499752E-5,
871,127700,3039,1.58814205658204E-5,
872,127701,11517,9.872419398501306E-6,
873,127702,2045,1.4292714595989757E-5,
874,127703,5873,1.0701469578461432E-5,
875,127704,8967,1.3440708147869444E-5,
876,127705,10418,1.3300490233479082E-5,
877,127706,44316,2.2538840389900034E-5,
878,127707,4130,2.0174303872732756E-5,
879,127708,3343,2.0664844497934643E-5,
880,127709,1865,2.2903261825281868E-5,
881,127801,19166,3.100526579229103E-5,
882,127802,12284,3.4639263911021656E-5,
883,127803,14445,3.1969200537396244E-5,
884,127804,29385,3.2969518679338834E-5,
885,127805,8300,5.67172971410396E-5,
886,127806,12604,4.200903920498567E-5,
887,127807,26448,1.7978351351359858E-5,
888,127808,5921,4.065591588709176E-6,
889,127809,4502,2.85879459885593E-6,
890,127910,2674,1.885116295942488E-5,
891,127921,5312,2.1366499479908654E-5,
892,127922,18620,4.359922035520811E-5,
893,127923,10293,3.2031607838379245E-5,
894,127924,2969,2.3227568885011154E-5,
895,127925,2637,5.53887567462584E-5,
896,127926,1247,1.3651167302169664E-4,
897,127927,4396,5.8890866092194646E-5,
898,127928,1298,5.0430577105295115E-5,
899,127929,870,5.185496445534372E-5,
900,127930,8334,1.1875686854064156E-5,
901,127941,5915,1.9791089118809402E-5,
902,127942,2130,2.0457880736962572E-5,
903,127943,4715,3.06492328000797E-5,
904,127944,13227,1.6428144339054776E-5,
905,127945,6928,3.207033218795444E-5,
906,127946,2231,4.064854843396545E-5,
907,127947,103,4.768714082443735E-5,
908,127948,1983,4.5017865356423094E-5,
909,127949,3419,4.819449173799457E-5,
910,127950,18556,2.1132090986067578E-5,
911,127960,25103,4.1720931988622596E-5,
912,127971,12167,1.0018109442971429E-5,
913,127972,10497,2.763996837763568E-5,
914,127973,2728,3.1255391683151514E-5,
915,127974,8371,4.0557166733651616E-5,
916,127975,1783,5.018942076393189E-5,
917,127976,8682,3.741569172957242E-5,
918,127977,314,8.021737347491066E-5,
919,127978,7488,7.089811732717786E-5,
920,127979,14869,6.425651621602953E-5,
921,127980,23692,5.68626014736368E-5,
922,127990,26531,7.440904690941658E-5,
923,128001,2494,1.8875656616019274E-7,
924,128002,4439,2.9532711342457537E-7,
925,128003,8535,1.7697382251547503E-7,
926,128004,4043,3.754635586446285E-8,
927,128005,13688,7.005050939305172E-8,
928,128006,5048,3.5079450528281855E-7,
929,128007,10152,3.8308549033411524E-7,
930,128008,19776,1.1484622140823688E-7,
931,128009,8469,1.727532484660876E-7,
932,128010,28887,1.9821093446977972E-8,
933,128020,21314,5.556848675130324E-7,
934,128030,5012,4.688833160484341E-8,
935,128040,37051,7.383718371600791E-7,
936,128050,31535,2.2404690641766742E-7,
937,128060,36636,6.451452407643156E-7,
938,128070,885,7.177011612728864E-10,
939,128080,20760,3.53673531621238E-7,
940,128091,1376,3.988567470829484E-9,
941,128092,2906,1.3266328657317293E-7,
942,128093,1032,2.0138030581212315E-10,
943,128094,5169,2.269163316958416E-7,
944,128095,4517,2.8431160084266963E-8,
945,128096,19629,3.6005819706824437E-7,
946,128097,1498,3.6262491064849187E-9,
947,128098,18549,4.185471145878755E-7,
948,128099,15365,7.7450708444957E-8,
949,129010,4725,1.1747023600980811E-8,
950,129021,384,0.0,
951,129022,7051,2.0940992305803738E-7,
952,129023,533,0.0,
953,129024,12023,3.130935394997323E-7,
954,129025,4404,1.2379727058117284E-7,
955,129026,20469,4.4109209157427987E-7,
956,129027,5476,4.311063119523207E-7,
957,129028,4011,6.607264751917695E-7,
958,129029,2668,1.0595319936968566E-6,
959,129030,1,0.0,
960,129040,14359,1.569110845323262E-7,
961,129050,755,0.0,
962,129061,222,0.0,
963,129062,33991,1.8596846572045422E-6,
964,129063,2302,2.674135630748009E-5,
965,129064,8044,7.296325573301852E-6,
966,129065,4159,2.5474868293985435E-5,
967,129066,9253,1.5992229946257858E-5,
968,129067,1504,2.6830496052950143E-5,
969,129068,20974,9.888595115654843E-6,
970,129069,11063,9.558228750702043E-6,
971,129070,1017,7.668304535945307E-6,
972,129080,19497,1.3527554213505454E-6,
973,129090,24452,7.3750774178388104E-6,
974,129100,3201,3.2133517643341765E-6,
975,129101,3554,1.3276593108968512E-6,
976,129102,7204,5.073313869994492E-7,
977,129103,3073,6.267336405712513E-7,
978,129104,41933,2.4708425830719484E-6,
979,129105,49,3.107142413239043E-8,
980,129106,32639,2.1091030735196954E-7,
981,129107,588,4.2601994656895623E-7,
982,129108,8766,2.507533565491002E-6,
983,129109,5589,8.026491538513404E-7,
984,129210,18147,1.919052038675355E-7,
985,129221,12647,6.355728950346624E-8,
986,129222,6478,6.15478914639513E-8,
987,129223,929,0.0,
988,129224,19232,2.3300580930291484E-6,
989,129225,2066,4.516369243204797E-8,
990,129226,9756,2.2429326197084577E-7,
991,129227,4196,3.008850432754212E-7,
992,129228,13495,1.2739240580472397E-6,
993,129229,8477,8.124630663384242E-7,
994,129230,1126,0.0,
995,129240,11966,2.4257659653598017E-8,
996,129250,1435,0.0,
997,129260,4273,4.15177846468176E-8,
998,129270,9760,6.641782870816399E-8,
999,129280,32075,5.338776788688751E-7,
1000,129290,16370,1.179094086643145E-6,
1001,129300,18088,2.435555665323463E-7,
1002,129301,3328,4.2230488478586054E-7,
1003,129302,23973,1.2702895280441155E-7,
1004,129303,198,5.95395316357428E-7,
1005,129304,14174,1.5907432876859723E-7,
1006,129305,4003,1.2871301678277658E-7,
1007,129306,1988,3.201144476527982E-7,
1008,129307,2659,4.049150901673784E-7,
1009,129308,1969,6.022554899306565E-7,
1010,129309,2253,8.650918978292314E-7,
1011,129400,1541,3.8300580184190146E-7,
1012,129410,18620,4.281757842244231E-7,
1013,129420,11448,4.840515222447123E-7,
1014,129430,15905,2.3521543314338133E-7,
1015,129440,33420,8.845851684680688E-7,
1016,129450,1043,1.8102130608752486E-7,
1017,129460,28743,2.511607958207113E-7,
1018,129470,13197,4.7212448211835505E-8,
1019,129480,24148,7.259463635528597E-7,
1020,129490,14595,9.146703050306644E-7,
1021,129500,36199,2.5350435458413886E-7,
1022,129501,710,1.9066464903318357E-6,
1023,129502,5681,2.229530136944949E-7,
1024,129503,5251,5.138687059612774E-7,
1025,129504,10029,4.1608342034826233E-7,
1026,129505,1816,5.592946068136051E-7,
1027,129506,719,2.104894900058094E-6,
1028,129507,2045,7.370413372956921E-7,
1029,129508,2122,2.527718520225782E-7,
1030,129509,886,5.21212550993224E-7,
1031,129601,11485,6.489392343313386E-7,
1032,129602,2289,4.420162224563528E-7,
1033,129603,2129,2.73079922143257E-7,
1034,129604,16065,9.302492929337025E-8,
1035,129605,12329,1.644168654186885E-7,
1036,129606,8988,7.576102361897253E-8,
1037,129607,6625,1.0790081021904896E-7,
1038,129608,3469,1.4061356543629503E-7,
1039,129609,6981,1.3386808091349506E-7,
1040,129700,1569,1.3710270618788538E-7,
1041,129801,14099,7.671213152870129E-7,
1042,129802,3913,7.92978339240011E-7,
1043,129803,4781,7.798641857600498E-7,
1044,129804,4876,1.614870291521513E-6,
1045,129805,5748,1.145476175789694E-6,
1046,129806,6277,1.0069312705448325E-6,
1047,129807,1149,1.0142600712290715E-6,
1048,129808,3784,1.3685591148575106E-6,
1049,129809,30153,1.2495174721405627E-6,
1050,129910,21985,1.1705329986831815E-6,
1051,129920,14528,3.6885017452793755E-7,
1052,129930,10377,6.010696406728472E-7,
1053,129940,14741,2.468600062805305E-7,
1054,129950,8942,2.1882648751989638E-7,
1055,129960,13111,9.988302049531653E-8,
1056,129970,801,6.743432412860434E-7,
1057,129980,25567,1.6919847133335936E-7,
1058,129990,20302,3.926889636447298E-6,
1059,131100,7,0.0,
1060,131210,36413,3.310716901638293E-6,
1061,131220,29504,9.957841630168888E-6,
1062,131230,5133,5.839522329262919E-6,
1063,131240,8388,8.419166230388116E-6,
1064,131250,9883,8.845595362887356E-6,
1065,131260,8424,1.5863504724474736E-5,
1066,131270,277,1.762967907248692E-5,
1067,131280,6283,7.4816601550616465E-6,
1068,131290,27403,4.702114605877058E-6,
1069,131310,7655,5.787395747761215E-9,
1070,131320,24137,3.2884218664294136E-6,
1071,131330,2891,3.7452038000842827E-8,
1072,131340,12959,7.601721045167433E-6,
1073,131350,32776,8.362290702252574E-6,
1074,131360,18767,3.336911802188174E-6,
1075,131370,6617,1.0870202926572434E-6,
1076,131380,19981,1.6314748406637917E-6,
1077,131390,22538,5.236030326121855E-7,
1078,131400,27256,1.3040688911484131E-6,
1079,131500,1273,6.383011176441435E-7,
1080,131600,27113,2.0676692770467507E-7,
1081,131700,3798,9.402411635932555E-10,
1082,131810,7669,1.797718528983861E-7,
1083,131820,27032,1.8890198902069052E-7,
1084,131831,9065,4.3980015383862115E-7,
1085,131832,2096,2.0663332029491965E-6,
1086,131833,1404,8.689169602006627E-7,
1087,131834,7453,5.229571219130772E-7,
1088,131835,4701,4.2506559067700143E-7,
1089,131836,5223,3.8913709217775573E-7,
1090,131837,1405,2.8911847454024625E-7,
1091,131838,3404,6.089562573341135E-7,
1092,131839,2535,9.525807809666675E-7,
1093,131840,32853,6.068492810558265E-7,
1094,131850,1917,8.371832152597176E-7,
1095,131860,15834,1.328524395458797E-6,
1096,131870,27761,6.443137722221941E-9,
1097,131880,10768,3.2567276247297657E-9,
1098,131890,16897,8.863758951755665E-9,
1099,131901,1754,2.827155926895708E-6,
1100,131902,12990,6.445367330135634E-8,
1101,131903,215,1.3532822998129258E-7,
1102,131904,13485,4.1884752459580835E-8,
1103,131905,9074,7.48894750525004E-8,
1104,131906,15847,1.063833387243666E-8,
1105,131907,4419,4.141203190109276E-8,
1106,131908,22888,1.4872077425502172E-8,
1107,131909,8787,3.4457069132181974E-8,
1108,132110,12959,1.8687999411829635E-7,
1109,132120,8133,6.452497849411747E-8,
1110,132130,10012,2.660493064254709E-7,
1111,132140,8201,2.4826410910839423E-7,
1112,132150,13248,3.4699678228808014E-7,
1113,132160,16791,2.1167018913766907E-7,
1114,132170,26204,1.5259945474707216E-7,
1115,132180,13732,1.3471151530557734E-7,
1116,132190,10365,6.08547131583529E-8,
1117,132210,5805,1.5096764462296818E-7,
1118,132221,1643,1.4464493625521178E-7,
1119,132222,5576,1.073488359123838E-7,
1120,132223,2700,1.491019149529541E-7,
1121,132224,7616,8.030490512007334E-8,
1122,132225,3453,1.4464037609155435E-7,
1123,132226,56987,1.4735367432831709E-8,
1124,132227,30136,4.227724689546098E-8,
1125,132228,6845,6.664842468510279E-9,
1126,132229,43836,8.544853310280252E-8,
1127,132230,5751,1.53278644656122E-7,
1128,132241,319,1.3637639766340397E-7,
1129,132242,110959,2.2949163567265552E-7,
1130,132243,5114,1.8005557858696984E-7,
1131,132244,41565,1.3577974382877058E-7,
1132,132245,13833,1.2565340025910292E-7,
1133,132246,23499,5.113081033498602E-8,
1134,132247,57331,4.91740333353826E-7,
1135,132248,17409,7.663116334179919E-7,
1136,132249,48167,1.4854906756363223E-7,
1137,132251,9111,1.8533767712330416E-7,
1138,132252,10382,2.932320147107249E-7,
1139,132253,1600,8.477847733205604E-8,
1140,132254,3695,2.7642965393492506E-7,
1141,132255,3579,4.466352950346705E-8,
1142,132256,10074,2.4173914523739063E-7,
1143,132257,1050,3.048602881199277E-8,
1144,132258,49121,1.6394439384736853E-7,
1145,132259,7060,2.3933009969568177E-7,
1146,132261,5095,5.5442244409324946E-8,
1147,132262,19770,1.4373688467457822E-7,
1148,132263,10728,7.600234828340051E-8,
1149,132264,21755,2.8752726742194424E-7,
1150,132265,32490,2.9521877683734016E-7,
1151,132266,16684,3.52635041585217E-7,
1152,132267,2290,5.111439618470917E-7,
1153,132268,16265,3.2075360017020925E-7,
1154,132269,50179,1.950023047005688E-7,
1155,132270,11902,1.3445879934115031E-7,
1156,132281,2055,1.2659316612817048E-7,
1157,132282,8164,2.485807510748867E-7,
1158,132283,10589,2.069241819903465E-7,
1159,132284,6191,4.7522766653671814E-7,
1160,132285,32409,2.839551886745946E-7,
1161,132286,5085,6.177791725471157E-8,
1162,132287,3959,6.04189007919548E-8,
1163,132288,5647,3.7402366925506266E-8,
1164,132289,8978,3.7094313515476927E-8,
1165,132291,21955,2.6593006497023714E-7,
1166,132292,22986,1.6221843716333111E-7,
1167,132293,874,4.643489200850397E-7,
1168,132294,23415,1.7207421182260654E-7,
1169,132295,2221,2.667708069447034E-7,
1170,132296,55095,1.1954297709418575E-7,
