system:index,PfafIDIndWN_monthY2014M03,countIndWN_monthY2014M03,meanIndWN_monthY2014M03,.geo
3394,172828,4952,0.0,
3395,172829,10580,0.0,
3396,172830,9207,0.0,
3397,172841,1343,0.0,
3398,172842,88261,0.0,
3399,172843,704,0.0,
3400,172844,16890,0.0,
3401,172845,11416,8.935228576901536E-7,
3402,172846,22907,1.6540200333978923E-9,
3403,172847,17803,2.340017554495456E-8,
3404,172848,6120,0.0,
3405,172849,15102,0.0,
3406,172850,500,0.0,
3407,172861,7331,5.727775681288199E-7,
3408,172862,13035,1.2488198502025654E-9,
3409,172863,6967,0.0,
3410,172864,21854,0.0,
3411,172865,6497,0.0,
3412,172866,11221,0.0,
3413,172867,4437,0.0,
3414,172868,7085,0.0,
3415,172869,10008,0.0,
3416,172870,8677,0.0,
3417,172881,8792,0.0,
3418,172882,96040,1.4829334133705792E-7,
3419,172883,20743,7.71934597206096E-7,
3420,172884,6865,1.67419222653209E-5,
3421,172885,757,0.0,
3422,172886,9147,2.125544765007635E-6,
3423,172887,7229,0.0,
3424,172888,9390,0.0,
3425,172889,17876,3.8704063922811435E-6,
3426,172891,5368,0.0,
3427,172892,44491,4.615677086032303E-7,
3428,172893,3827,3.3781022350436807E-6,
3429,172894,45626,1.0922112251386193E-6,
3430,172895,16900,3.5506981857406336E-6,
3431,172896,16125,6.651891880109312E-7,
3432,172897,30446,1.8213714887879837E-7,
3433,172898,7115,0.0,
3434,172899,12815,0.0,
3435,172911,13305,0.0,
3436,172912,32945,0.0,
3437,172913,11200,0.0,
3438,172914,15516,0.0,
3439,172915,17393,1.4235342338347256E-6,
3440,172916,4642,0.0,
3441,172917,1594,0.0,
3442,172918,6501,0.0,
3443,172919,2739,0.0,
3444,172921,182,0.0,
3445,172922,3697,0.0,
3446,172923,476,0.0,
3447,172924,2384,0.0,
3448,172925,1962,0.0,
3449,172926,15023,1.418188694978574E-7,
3450,172927,3292,2.943197170114733E-6,
3451,172928,1900,0.0,
3452,172929,7945,0.0,
3453,172930,25689,1.162524345563353E-6,
3454,172941,15377,1.789199348136198E-6,
3455,172942,9753,3.8892190446412285E-7,
3456,172943,10626,7.4098250646875E-8,
3457,172944,15211,8.750585230335065E-6,
3458,172945,552,0.0,
3459,172946,4101,6.976658917303222E-6,
3460,172947,3542,0.0,
3461,172948,2334,0.0,
3462,172949,4953,2.059311837382647E-6,
3463,172951,4113,0.0,
3464,172952,2710,2.13784340304053E-6,
3465,172953,6341,9.270255137915528E-6,
3466,172954,19100,3.938156744415919E-5,
3467,172955,994,0.0,
3468,172956,4853,6.132779732565847E-7,
3469,172957,2008,0.0,
3470,172958,5255,9.470559874617204E-5,
3471,172959,398,0.0,
3472,172961,521,0.0,
3473,172962,3561,6.208002689778835E-6,
3474,172963,2475,0.0,
3475,172964,12529,1.3254467149112794E-5,
3476,172965,3443,8.77673851301551E-6,
3477,172966,11759,2.0493198101663902E-8,
3478,172967,1831,2.748981564618967E-7,
3479,172968,7774,6.120871860088747E-7,
3480,172969,6435,0.0,
3481,172971,4787,5.134181910841916E-5,
3482,172972,24869,1.3873230731336693E-5,
3483,172973,1939,1.1574033922716991E-5,
3484,172974,25349,5.2637771090240864E-5,
3485,172975,48,0.0,
3486,172976,32734,1.1449468636616887E-5,
3487,172977,27792,5.967546937191877E-6,
3488,172978,21566,5.932837531254451E-7,
3489,172981,1072,0.0,
3490,172982,5907,3.579265819782587E-8,
3491,172983,19688,3.0436039182452733E-7,
3492,172984,13273,1.1668590210738084E-6,
3493,172985,538,0.0,
3494,172986,22030,1.8165178009306896E-6,
3495,172987,1498,6.960258026832965E-7,
3496,172988,13883,2.2250900257990682E-7,
3497,172989,22027,1.9447235533303246E-7,
3498,172991,11392,2.589609783263695E-7,
3499,172992,7866,1.0154754803857649E-7,
3500,172993,7349,3.190206532014971E-7,
3501,172994,4322,8.111773370423854E-6,
3502,172995,7804,2.2086904067928648E-8,
3503,172996,14268,5.553565678596423E-7,
3504,172997,5310,3.70381809599147E-5,
3505,172998,6309,2.7502691615503533E-6,
3506,172999,9932,4.9373415107742684E-5,
3507,173000,28340,0.0024421587087885745,
3508,181100,33535,0.0,
3509,181201,5708,0.0,
3510,181202,2587,0.0,
3511,181203,6112,0.0,
3512,181204,1728,0.0,
3513,181205,1584,0.0,
3514,181206,13413,0.0,
3515,181207,3167,0.0,
3516,181208,3778,0.0,
3517,181209,2997,0.0,
3518,181300,22838,0.0,
3519,181401,6622,0.0,
3520,181402,3980,0.0,
3521,181403,6709,0.0,
3522,181404,5258,0.0,
3523,181405,6039,0.0,
3524,181406,12294,0.0,
3525,181407,1773,0.0,
3526,181408,9674,0.0,
3527,181409,16499,0.0,
3528,181500,26927,0.0,
3529,181601,7428,0.0,
3530,181602,20539,0.0,
3531,181603,291,0.0,
3532,181604,8953,0.0,
3533,181605,2474,0.0,
3534,181606,4390,0.0,
3535,181607,7217,0.0,
3536,181608,2535,0.0,
3537,181609,5606,0.0,
3538,181701,1012,0.0,
3539,181702,16411,0.0,
3540,181703,12915,0.0,
3541,181704,9728,0.0,
3542,181705,8856,0.0,
3543,181706,10506,0.0,
3544,181707,11294,0.0,
3545,181708,23079,0.0,
3546,181709,2851,0.0,
3547,181801,4091,0.0,
3548,181802,15717,0.0,
3549,181803,3746,0.0,
3550,181804,15659,0.0,
3551,181805,1075,0.0,
3552,181806,4512,0.0,
3553,181807,3354,0.0,
3554,181808,5950,0.0,
3555,181809,14579,0.0,
3556,181910,13109,0.0,
3557,181920,34554,0.0,
3558,181931,11839,0.0,
3559,181932,6425,0.0,
3560,181933,38655,0.0,
3561,181934,5803,0.0,
3562,181935,14810,0.0,
3563,181936,7099,0.0,
3564,181937,11747,0.0,
3565,181938,4883,0.0,
3566,181939,3277,0.0,
3567,181940,15596,0.0,
3568,181950,26981,0.0,
3569,181960,21939,0.0,
3570,181971,9002,0.0,
3571,181972,8730,0.0,
3572,181973,3864,0.0,
3573,181974,3471,0.0,
3574,181975,1898,0.0,
3575,181976,5568,0.0,
3576,181977,386,0.0,
3577,181978,5165,0.0,
3578,181979,2551,0.0,
3579,181980,21448,0.0,
3580,181991,1501,0.0,
3581,181992,1949,0.0,
3582,181993,2585,0.0,
3583,181994,2795,0.0,
3584,181995,3884,0.0,
3585,181996,16232,0.0,
3586,181997,3454,0.0,
3587,181998,6684,0.0,
3588,182000,0,0.0,
3589,183000,0,0.0,
3590,184000,2684,1.41832841411199E-6,
3591,185000,0,0.0,
3592,186000,0,0.0,
3593,187000,0,0.0,
3594,188000,0,0.0,
3595,211011,6,0.0035550943819035855,
3596,211012,8464,8.796099808832566E-4,
3597,211013,10528,1.7991208326388725E-4,
3598,211014,32142,4.150214990306841E-5,
3599,211015,2664,1.5596659905477142E-4,
3600,211016,4805,1.0641492090944385E-4,
3601,211017,29696,1.9259505805455524E-4,
3602,211018,35535,1.0374202071263366E-4,
3603,211019,2318,1.9233513256932064E-4,
3604,211020,26675,7.98446237745329E-5,
3605,211031,1356,1.6364520419080142E-4,
3606,211032,31281,9.062648265469737E-5,
3607,211033,1267,6.803808089945665E-5,
3608,211034,30669,7.731754874844911E-5,
3609,211035,9903,1.4892956630125094E-4,
3610,211036,15833,2.060181802467874E-5,
3611,211037,13888,6.829620049096122E-5,
3612,211038,3875,1.9166087611600326E-5,
3613,211039,528,3.675824889681179E-4,
3614,211040,13347,5.520402056181709E-5,
3615,211050,8497,8.872122212820577E-5,
3616,211051,2,5.771465784577398E-4,
3617,211052,9989,7.240383216792565E-5,
3618,211053,38139,1.021189725515333E-4,
3619,211054,39235,9.867515575255182E-5,
3620,211055,11373,3.3831956069530107E-4,
3621,211056,25007,1.0748888541728235E-4,
3622,211057,25928,1.0038084689709932E-4,
3623,211058,35936,1.0230800224173146E-4,
3624,211059,7450,5.438125193396313E-4,
3625,212000,30083,1.1726308042294686E-4,
3626,213010,9343,5.043510818082213E-4,
3627,213021,2995,1.9409049558500048E-4,
3628,213022,17106,2.3989213594500922E-4,
3629,213023,5770,4.6898267783818245E-4,
3630,213024,13539,0.003377331193812393,
3631,213025,21,0.0012121130260100766,
3632,213026,8750,0.003317119749878182,
3633,213027,4614,0.004995717445395484,
3634,213028,5321,0.00693233986375631,
3635,213029,24026,0.005001698409740429,
3636,213030,19325,0.0017907991510392846,
3637,213040,26215,0.0017740892478630415,
3638,213050,11112,2.4196553978133315E-4,
3639,213060,38200,8.392835901914106E-4,
3640,213070,2143,6.516787849328965E-5,
3641,213071,8429,2.0880986000069244E-4,
3642,213072,10294,1.2655175149607867E-4,
3643,213073,2493,1.7145256936009528E-4,
3644,213074,16394,1.6993908410688294E-4,
3645,213075,91110,1.9041542238014145E-4,
3646,213076,10388,1.375583878819906E-4,
3647,213077,237,2.7370006897242704E-4,
3648,213078,9395,1.863175172693551E-4,
3649,213079,13752,3.3102591291888793E-4,
3650,213080,27541,8.942562193797188E-4,
3651,213090,9430,6.078805994913395E-4,
3652,213091,3910,0.0010288468915204967,
3653,213092,11763,0.0018920310510394352,
3654,213093,3012,0.0010564493264505288,
3655,213094,8220,0.0011652852644160837,
3656,213095,2307,0.0018245297445957278,
3657,213096,4072,5.072235933131011E-4,
3658,213097,26386,4.947943245564E-4,
3659,213098,6435,6.652501723933109E-4,
3660,213099,1008,0.0018519923005102198,
3661,214010,22692,0.0013107038871424841,
3662,214020,8032,0.0017370037760668611,
3663,214030,78,0.0018027199253202123,
3664,214040,24339,8.601397963612686E-4,
3665,214050,262,7.230438372128766E-4,
3666,214061,16940,0.001413767153693406,
3667,214062,10977,0.0014475684969175319,
3668,214063,9294,0.0011315733425448925,
3669,214064,13154,0.001168418685654988,
3670,214065,9259,0.0018881237358412586,
3671,214066,13526,8.874702089035736E-4,
3672,214067,5948,0.001041466396905124,
3673,214068,13383,7.714038125747067E-4,
3674,214069,28865,8.86806566988916E-4,
3675,214070,2554,9.598958898540264E-4,
3676,214080,9154,0.0012243963930492964,
3677,214091,27524,0.0012361229529236877,
3678,214092,5017,8.885458102547926E-4,
3679,214093,14594,6.855072751755144E-4,
3680,214094,3694,7.61125707351946E-4,
3681,214095,3540,6.894806430800466E-4,
3682,214096,4512,6.496732500128348E-4,
3683,214097,16332,0.0014396817833429302,
3684,214098,4716,5.161120421317488E-4,
3685,214099,3405,5.023897117751387E-4,
3686,215001,40483,8.418692155849074E-4,
3687,215002,9183,0.0010445358709128022,
3688,215003,518,0.0010927236025876606,
3689,215004,6419,0.0011521784029733886,
3690,215005,4630,0.0014989213233065556,
3691,215006,28059,0.0010003271419408784,
3692,215007,19842,6.00369937898778E-4,
3693,215008,14728,0.0012712507068752283,
3694,215009,11122,9.774820852080613E-4,
3695,216010,20714,0.001791564445190178,
3696,216021,4873,0.0013444965850270458,
3697,216022,23269,6.150804760287033E-4,
3698,216023,20911,9.998922670266962E-4,
3699,216024,19542,0.001272540348911309,
3700,216025,7670,0.0020965563547041726,
3701,216026,34517,0.0013646168112958698,
3702,216027,16640,0.0014200435476671362,
3703,216028,20390,8.143879390825912E-4,
3704,216029,13428,0.001151794792326376,
3705,216031,6757,0.002010687174460744,
3706,216032,4226,7.693810673510048E-4,
3707,216033,2904,9.998968946669554E-4,
3708,216034,8411,7.643219595536087E-4,
3709,216035,11126,0.001104584868646672,
3710,216036,4978,7.321952844911769E-4,
3711,216037,4337,0.0016543483234714284,
3712,216038,7815,7.962710956185797E-4,
3713,216039,5232,0.0010564172774885049,
3714,216041,7598,2.82217191750441E-4,
3715,216042,35667,2.7911745861454104E-4,
3716,216043,18375,1.5459270809037111E-4,
3717,216044,6316,2.4824640691362387E-4,
3718,216045,2381,6.291777003606091E-4,
3719,216046,15772,1.4703937567520108E-4,
3720,216047,10014,3.2088468288717363E-4,
3721,216048,13779,3.0965102092827315E-4,
3722,216049,23908,3.6392277940611325E-4,
3723,216050,24083,4.46082506217842E-4,
3724,216060,32997,2.514232029844027E-4,
3725,216070,5513,0.0010518984402250028,
3726,216080,25879,4.0768694932611857E-4,
3727,216090,31339,4.540481674354345E-4,
3728,217000,7567,6.371438126494869E-4,
3729,218001,37220,4.447283077538835E-4,
3730,218002,13998,4.4330256213336554E-4,
3731,219000,38328,8.520534432311312E-4,
3732,221001,12073,1.1791226488528736E-4,
3733,221002,22720,1.0213798827825557E-4,
3734,221003,877,2.7583121723204704E-5,
3735,221004,594,1.9039924807203144E-6,
3736,221005,18057,7.718659272616192E-5,
3737,221006,1741,5.910595860823131E-5,
3738,221007,867,3.663131712386227E-6,
3739,221008,27720,8.243195406820544E-5,
3740,221009,1692,1.1108167260787279E-4,
3741,221100,4876,3.0685443344234334E-4,
3742,221201,8145,2.4595239035347005E-4,
3743,221202,3717,1.3387862814022121E-4,
3744,221203,16185,5.311250921223405E-5,
3745,221204,7037,9.094542034247764E-5,
3746,221205,589,1.168641598911851E-5,
3747,221206,10876,4.7483137651550914E-4,
3748,221207,541,1.656891264024982E-5,
3749,221208,31686,6.303595438281119E-5,
3750,221209,16349,1.052693622015926E-4,
3751,221300,45999,1.2349577832193262E-4,
3752,221400,4590,1.2495268292191529E-4,
3753,221401,5992,6.663266653287953E-5,
3754,221402,10819,4.741349222868604E-5,
3755,221403,1576,2.142560449661952E-5,
3756,221404,5211,5.621394129914011E-5,
3757,221405,8254,4.0334967067900976E-5,
3758,221406,28351,1.5454014961908746E-4,
3759,221407,889,1.500356843801967E-5,
3760,221408,5490,5.7811206597169405E-5,
3761,221409,51518,1.5128150771551844E-4,
3762,221500,4561,2.3353236502798305E-4,
3763,221601,3544,8.708048137950284E-5,
3764,221602,34575,1.171270420312951E-4,
3765,221603,5765,1.0775176129942971E-4,
3766,221604,2477,6.321135788940541E-5,
3767,221605,13,1.4118302924569893E-5,
3768,221606,1720,7.579429015291953E-5,
3769,221607,608,6.341841915703088E-5,
3770,221608,2136,5.637853881329219E-5,
3771,221609,4640,6.256133824643741E-5,
3772,221700,36835,1.3704681151363056E-4,
3773,221800,33847,9.149569985162634E-5,
3774,221901,4658,9.53699261684811E-4,
3775,221902,21309,8.377091195669126E-4,
3776,221903,2533,6.45954681510438E-4,
3777,221904,6446,0.001432549135095475,
3778,221905,3517,0.0020234894797192125,
3779,221906,3332,1.3024298822559327E-4,
3780,221907,3318,0.0022677386432939047,
3781,221908,2488,3.215698821106951E-5,
3782,222010,15852,3.7031936040023616E-4,
3783,222021,1500,6.533266254632814E-4,
3784,222022,5256,5.50854065162395E-4,
3785,222023,12465,5.357388792692686E-4,
3786,222024,9861,2.5593259149459636E-4,
3787,222025,226,0.0011845410031693945,
3788,222026,20652,4.1239135253439096E-4,
3789,222027,8377,7.525438372127413E-4,
3790,222028,5186,2.5923117141765385E-4,
3791,222029,22052,3.3866950849391033E-4,
3792,222030,19321,5.810229376490377E-4,
3793,222040,22592,4.5726689891979896E-4,
3794,222050,2886,0.0010560046293846385,
3795,222060,15502,3.672386093650817E-4,
3796,222070,3975,2.2783703196490644E-4,
3797,222080,8495,3.6560821297810234E-4,
3798,222090,27,7.289223415027394E-4,
3799,223100,13064,0.0010053369985767982,
3800,223201,11780,2.0844097495599642E-4,
3801,223202,3981,3.4944049869588896E-4,
3802,223203,910,6.691500964402843E-5,
3803,223204,25212,3.094393188295463E-4,
3804,223205,5050,6.279921704608E-5,
3805,223206,6368,9.065455307539298E-5,
3806,223207,16839,3.956128842010922E-5,
3807,223208,3817,7.597703258657242E-5,
3808,223209,10434,2.7879875863914713E-4,
3809,223300,37288,8.847586908612752E-5,
3810,223401,14794,4.6760857467051826E-4,
3811,223402,18712,9.801181554313547E-5,
3812,223403,12318,0.0011198695157932518,
3813,223404,9556,3.7889469972662897E-4,
3814,223405,11356,0.0029259947529688044,
3815,223406,13301,6.087503841353283E-4,
3816,223407,27531,0.002553891831249256,
3817,223408,27113,9.161352453018582E-4,
3818,223409,41880,0.0020054910727671186,
3819,223501,11495,2.747411407129466E-4,
3820,223502,5724,7.96453745503041E-5,
3821,223503,2243,4.985890435352365E-5,
3822,223504,5330,1.0135198954296651E-4,
3823,223505,9126,7.871166240111433E-5,
3824,223506,21955,5.7518098570406354E-5,
3825,223507,17910,2.29483084394249E-4,
3826,223508,16979,1.5925439325897422E-4,
3827,223509,7734,7.464136514393221E-5,
3828,223601,1847,4.4919625603957955E-5,
3829,223602,3864,3.138755810101419E-4,
3830,223603,13791,1.8765073802506254E-4,
3831,223604,16343,2.1288795496314918E-4,
3832,223605,3677,3.0720547081382874E-4,
3833,223606,6262,3.1632082439533486E-4,
3834,223607,293,5.8545166825221016E-6,
3835,223608,3711,2.7963348101596805E-4,
3836,223609,14869,3.6154905062117784E-4,
3837,223700,672,3.210826562043771E-5,
3838,223801,7220,5.2370067870804756E-5,
3839,223802,17401,1.1814175483239714E-4,
3840,223803,9141,1.8153662113327504E-4,
3841,223804,14195,3.1784612426074253E-4,
3842,223805,4468,3.352000836310397E-4,
3843,223806,25295,2.2247771723702873E-4,
3844,223807,22914,3.4038705576022884E-4,
3845,223808,6354,3.4735059772521347E-4,
3846,223809,7607,2.2759872069303877E-4,
3847,223910,30883,1.5539179959870146E-4,
3848,223920,10412,4.170403114146875E-4,
3849,223930,6369,3.414754375918802E-4,
3850,223940,16509,4.4111636590827056E-4,
3851,223950,23925,5.295086775363968E-4,
3852,223960,40814,8.282692400295086E-4,
3853,223970,14677,6.963575667307253E-4,
3854,223980,25367,5.402977756232364E-4,
3855,223990,32627,4.333917205301939E-4,
3856,224001,3279,9.399858522411272E-4,
3857,224002,12265,0.0026785066098728876,
3858,224003,5774,0.0012603713882705847,
3859,224004,8676,0.004189539162710415,
3860,224005,11530,9.358836619789543E-4,
3861,224006,8021,8.961908183214913E-4,
3862,224007,7984,3.507362832566946E-4,
3863,224008,32172,5.9129247262786E-4,
3864,224009,37833,6.372939529702296E-4,
3865,225111,6470,0.0016587347938736925,
3866,225112,25236,0.002494976872593187,
3867,225113,13778,7.942379345567239E-4,
3868,225114,7331,0.0024444492129332175,
3869,225115,10308,0.002113349641959425,
3870,225116,4986,0.0013960629087561593,
3871,225117,5426,0.004198536461340988,
3872,225118,4902,0.003067291525245696,
3873,225119,267,0.00815162773978408,
3874,225120,39726,0.0019812135682678715,
3875,225130,23067,0.00236378605928441,
3876,225140,26299,0.0017807433483656987,
3877,225150,4301,0.0017123600215278403,
3878,225160,41615,0.0011813837915719714,
3879,225170,12712,0.0015888988215705766,
3880,225180,35146,0.0012389313219488564,
3881,225190,51294,0.0017954904716559771,
3882,225201,16515,7.845644295248761E-4,
3883,225202,15685,1.3903995323805905E-4,
3884,225203,7670,3.4206266359633166E-4,
3885,225204,52353,5.190851356567197E-4,
3886,225205,15421,3.497679700812041E-4,
3887,225206,11658,2.1210708443138903E-4,
3888,225207,1079,3.818485464570118E-4,
3889,225208,10249,1.0620896996234708E-4,
3890,225209,37573,2.957082522292225E-4,
3891,225300,36400,0.0012987856958078582,
3892,225410,2284,2.892122233219922E-5,
3893,225420,15094,3.384916771290584E-4,
3894,225430,21572,3.102151524138565E-4,
3895,225440,18387,2.69385308065335E-4,
3896,225450,43783,2.2617758420674766E-4,
3897,225461,2937,5.5724075317287906E-5,
3898,225462,2804,1.8464101905435066E-4,
3899,225463,799,4.051712302123559E-4,
3900,225464,3906,4.525082548776809E-5,
3901,225465,1147,6.950339701411006E-6,
3902,225466,38327,1.2396369182017913E-4,
3903,225467,12646,3.975703957108816E-4,
3904,225468,7248,2.5099843419065896E-4,
3905,225469,4038,3.99769760788446E-4,
3906,225470,2630,2.1760450462628015E-4,
3907,225480,25003,3.180051230213255E-4,
3908,225490,21945,5.585752282151327E-4,
3909,225500,7926,2.1922321939199066E-4,
3910,225601,7151,0.0010459669154401826,
3911,225602,20914,2.3750340882398093E-4,
3912,225603,936,0.001473140917672104,
3913,225604,10771,1.4172586220069107E-4,
3914,225605,7642,2.284092429471728E-4,
3915,225606,9739,4.21297178038026E-4,
3916,225607,5657,3.679036954244903E-4,
3917,225608,12928,1.912246685860596E-4,
3918,225609,6690,2.3853822605280497E-4,
3919,225700,5041,7.182961875438669E-4,
3920,225800,49101,7.850880026944425E-4,
3921,225901,4294,8.636299467590796E-4,
3922,225902,9773,2.0506625375797918E-4,
3923,225903,27651,7.78019319648393E-4,
3924,225904,6731,2.044808820752838E-4,
3925,225905,2599,3.5307773580205376E-4,
3926,225906,2913,7.495134408985201E-5,
3927,225907,4435,4.7683846027921767E-4,
3928,225908,2698,2.8626942572425184E-5,
3929,225909,2769,5.579930247720114E-4,
3930,226010,1860,0.0021959030175869886,
3931,226021,401,0.005111640357361082,
3932,226022,16990,0.001359790658681435,
3933,226023,16955,0.001121333355443944,
3934,226024,29395,0.001091812508521746,
3935,226025,49,0.003878475869228993,
3936,226026,4272,6.073229949512917E-4,
3937,226027,13721,6.900243429078572E-4,
3938,226028,5006,8.658781273453015E-4,
3939,226029,24976,0.0010064460256685062,
3940,226030,4860,5.799961974604855E-4,
3941,226040,9254,6.370412501682519E-4,
3942,226050,12306,0.002041736944387454,
3943,226061,19817,0.003758956427812589,
3944,226062,13447,0.0018036873384949274,
3945,226063,35617,8.331507660180257E-4,
3946,226064,6007,7.401626808794339E-4,
3947,226065,2934,0.0010849642821497095,
3948,226066,7010,0.0012563651720701081,
3949,226067,27950,7.92165469468603E-4,
3950,226068,10636,0.001457937121296674,
3951,226069,5169,5.704757109428338E-4,
3952,226070,5110,5.452530097966199E-4,
3953,226080,9097,7.425954278483242E-4,
3954,226090,2064,4.8571684883142667E-4,
3955,227101,1605,3.1440688573641643E-4,
3956,227102,5469,7.229692255366906E-4,
3957,227103,568,0.0020521574256538756,
3958,227104,7151,9.444045166030415E-4,
3959,227105,925,0.0013500651972954238,
3960,227106,1601,9.266733003216277E-4,
3961,227107,930,9.898045158753968E-4,
3962,227108,49112,0.0017444423946383636,
3963,227109,511,0.004055135013919959,
3964,227201,3324,0.0015242288052361066,
3965,227202,9184,7.708269171140299E-4,
3966,227203,8226,9.225796764528362E-4,
3967,227204,12369,0.001118273926127928,
3968,227205,1833,0.0013016044449631224,
3969,227206,7478,0.0011849439101798175,
3970,227207,1922,0.001366265093734287,
3971,227208,11990,8.069644111356736E-4,
3972,227209,21384,0.001484658550318323,
3973,227310,7794,9.217772523915045E-4,
3974,227320,20744,0.0018999411553731608,
3975,227330,24808,0.0020224538679782583,
3976,227340,20726,0.00229691695686678,
3977,227350,42978,0.0030705252825349496,
3978,227360,40021,0.0012705610090531871,
3979,227371,6767,0.0026641572952629967,
3980,227372,13782,0.00670577024417886,
