system:index,PfafIDrunoff_annua,countrunoff_annua,meanrunoff_annua,.geo
12961,653422,5088,0.004769427568412645,
12962,653423,21180,0.023432132332225374,
12963,653424,1191,0.06059051171321181,
12964,653425,2409,0.18846694132028846,
12965,653426,16884,0.3860437953922258,
12966,653427,1178,0.25550141332296256,
12967,653428,8389,0.4081808959775832,
12968,653429,7594,0.3373565218375189,
12969,653430,17716,0.017847698365933345,
12970,653440,14189,0.010877729908014147,
12971,653450,15674,0.01475986044664081,
12972,653460,14579,0.15784075525916635,
12973,653470,9436,0.12000359820802231,
12974,653480,13917,0.8647213745862212,
12975,653490,8151,0.6574720459085126,
12976,653500,48592,0.005671035903229057,
12977,653600,3330,0.012193337946955925,
12978,653601,10240,0.01746853856986992,
12979,653602,8545,0.023166393890948038,
12980,653603,6874,0.013529043023791985,
12981,653604,1906,0.01622239320283793,
12982,653605,5259,0.017724283951148053,
12983,653606,3843,0.043195658347467636,
12984,653607,5560,0.03634055474165136,
12985,653608,2695,0.12252762981076426,
12986,653609,3088,0.1641212489847872,
12987,653701,25632,0.03886511869970398,
12988,653702,17108,0.033366737864222534,
12989,653703,18799,0.04400914485331676,
12990,653704,2852,0.04222750125361658,
12991,653705,9265,0.039762324707528884,
12992,653706,4413,0.022896794601347605,
12993,653707,15492,0.05791348402910151,
12994,653708,5684,0.09167791699129361,
12995,653710,1353,0.007598860516267586,
12996,653720,3523,0.027242789118364683,
12997,653730,5679,0.018279115804862304,
12998,653740,3841,0.01879712320851669,
12999,653750,5389,0.008688926281453697,
13000,653760,3511,0.015654467629200138,
13001,653770,57,0.00933590753766509,
13002,653780,13584,0.03437811597274649,
13003,653781,2164,0.013592686848759378,
13004,653782,1525,0.011785075615720975,
13005,653783,558,0.015293382547151993,
13006,653784,14837,0.03763440780081705,
13007,653785,1,0.002490564016625285,
13008,653786,1284,0.007931234560081176,
13009,653787,16534,0.02071075586027616,
13010,653788,3165,0.1626029701861297,
13011,653789,3061,0.23949250625733182,
13012,653790,77,0.010193980140618905,
13013,653800,52319,0.09879180839031756,
13014,653900,14171,0.007407875447011822,
13015,653901,5204,0.012243694606382435,
13016,653902,31969,0.002473124621764568,
13017,653903,4389,0.004433485120016541,
13018,653904,21474,0.1466714252379297,
13019,653905,948,0.02132287815813315,
13020,653906,7915,0.017576635923238913,
13021,653907,8030,0.034387586788447985,
13022,653908,1636,0.009514091018486713,
13023,653909,2287,0.045366571267049696,
13024,654000,22012,0.08165603149769367,
13025,661001,862,0.2609647621246085,
13026,661002,92565,0.19041630123340128,
13027,661003,20081,0.36478323520454164,
13028,661004,2867,0.2741933064715193,
13029,661005,6557,0.7652875063679278,
13030,661006,11866,2.9489732994621516,
13031,661100,30362,0.7547093806716881,
13032,661101,2328,0.1913248196944492,
13033,661102,1602,0.3111692334063887,
13034,661103,46060,1.9671494270537444,
13035,661104,2170,0.6529303160480303,
13036,661105,1711,0.9132257564614235,
13037,661106,16013,0.3721289242430801,
13038,661107,40313,1.3079951057598331,
13039,661108,6005,0.42318744436985267,
13040,661109,9611,0.7835614589319111,
13041,661200,24702,0.34452102491607994,
13042,661300,4891,0.6009712000030399,
13043,661400,49948,0.4924106512310612,
13044,661500,11908,2.1349387828510165,
13045,661501,419,0.6113407978593759,
13046,661502,2147,0.6815009757081801,
13047,661503,7730,0.9085403007192272,
13048,661504,2064,0.6599548276663789,
13049,661505,15075,1.561668365688099,
13050,661506,2867,1.5890282104898754,
13051,661507,5470,1.3603167005920498,
13052,661508,3066,1.287719982855537,
13053,661509,7692,1.9396153726988894,
13054,661600,20437,1.3695070256032578,
13055,661700,19544,2.5894606171043497,
13056,661800,21288,1.9569078305463374,
13057,661900,13896,1.6583732661758155,
13058,661901,5194,2.2176547225353302,
13059,661902,18123,1.1747272861976281,
13060,661903,9054,1.515444769300482,
13061,661904,14300,0.9487108339148057,
13062,661905,753,2.0421366273201063,
13063,661906,4123,1.9341051892985228,
13064,661907,3866,1.6106552195635737,
13065,661908,5047,1.5313248458158333,
13066,661909,1189,1.3456017370344395,
13067,662101,5108,1.1666161697723654,
13068,662102,23129,1.3527654106128804,
13069,662103,2840,1.164613583123658,
13070,662104,15497,1.378165039027114,
13071,662105,2048,0.7985925246320537,
13072,662106,12899,1.206455690080833,
13073,662107,973,0.5666944617752001,
13074,662108,18049,0.6651266909245341,
13075,662109,9517,0.6421121727890037,
13076,662200,35717,0.8069626669525672,
13077,662300,22137,0.7319080409013402,
13078,662400,30330,0.65857389827962,
13079,662510,16264,0.453580678278744,
13080,662520,19463,0.35273982527781667,
13081,662530,1485,0.16854713625824705,
13082,662540,21106,0.19947572496904287,
13083,662550,36009,0.08511461496470961,
13084,662560,15837,0.03836659113673649,
13085,662570,27470,0.011350977270793093,
13086,662580,13029,0.006137434910252693,
13087,662590,14001,7.509289659890857E-4,
13088,662600,24269,0.0012912900523846496,
13089,662700,20286,-8.997136665161424E-9,
13090,662701,7500,5.372216019817191E-4,
13091,662702,14359,2.6238081752117667E-4,
13092,662703,973,1.1415164129901743E-4,
13093,662704,7477,3.627702404543957E-5,
13094,662705,5061,5.018136471659863E-6,
13095,662706,7489,3.940542157406445E-7,
13096,662707,11723,-1.2907795743349563E-8,
13097,662708,14725,1.4603365497647429E-5,
13098,662709,9184,8.249565308939707E-7,
13099,662801,1627,-8.787780037689635E-6,
13100,662802,11886,1.2303698831996806E-5,
13101,662803,10689,7.129061227398554E-5,
13102,662804,3843,2.0062494156417976E-5,
13103,662805,46,-1.1581882681257501E-4,
13104,662806,2391,0.0010763167920985054,
13105,662807,3945,7.443020297738944E-6,
13106,662808,2992,1.5131954117008148E-4,
13107,662809,7837,1.4055080165031913E-4,
13108,662900,18352,9.836974914312612E-5,
13109,662901,7087,-1.819385767324262E-7,
13110,662902,5229,2.4757767815246194E-4,
13111,662903,1273,-5.958617803185663E-6,
13112,662904,5781,4.621492311044923E-4,
13113,662905,2903,2.977642705660428E-4,
13114,662906,4036,9.51739908561929E-4,
13115,662907,116,0.001121488738407268,
13116,662908,4155,0.010716246717674177,
13117,662909,966,0.002806403203765171,
13118,663000,0,0.0,
13119,664010,5351,0.004211626212114622,
13120,664021,11465,0.09686081831379384,
13121,664022,16439,0.06837957915137109,
13122,664023,6858,0.25036040421800726,
13123,664024,17798,0.0023633266467415763,
13124,664025,21378,0.11082348030990526,
13125,664026,12080,0.1615903474151725,
13126,664027,13045,0.04704140308454109,
13127,664028,13167,0.020453576687246344,
13128,664030,35278,0.002210689111883729,
13129,664041,60082,0.0012125571735422556,
13130,664042,1590,0.0014743197334546947,
13131,664043,6293,3.3230122685688225E-4,
13132,664044,8657,2.478446045781546E-4,
13133,664051,17,0.002668595913991568,
13134,664052,20433,0.0016330768468179298,
13135,664053,65260,0.049759064686819565,
13136,664054,12111,0.03692498193904445,
13137,664055,20445,0.2521525790409497,
13138,664056,14416,0.39898452028688297,
13139,664057,163,0.3356746081944401,
13140,664058,12579,0.2803983412988886,
13141,664059,32932,0.3438991754525526,
13142,671011,5192,0.009230109596402305,
13143,671012,6263,0.014144544376970698,
13144,671013,304,-0.002142670264024922,
13145,671014,7083,0.020122624126756923,
13146,671015,559,-1.0840872444252878E-4,
13147,671016,4336,0.010971117197361293,
13148,671017,2386,-0.0017954734247253887,
13149,671018,16007,0.06568818392073289,
13150,671019,2000,-0.005361659249093903,
13151,671020,16466,0.03772324940920878,
13152,671030,476,-0.12278693490404675,
13153,671040,20663,0.12000206595246642,
13154,671050,2958,0.0011046885295450224,
13155,671060,19385,0.1467742549311839,
13156,671071,26660,0.03650914347642138,
13157,671072,13382,0.038233196483554464,
13158,671073,171,-0.0016177749604209066,
13159,671074,8770,0.022848083179541828,
13160,671075,78170,0.10635626824299071,
13161,671076,14121,0.19642841234900416,
13162,671077,54245,0.09266160457035373,
13163,671078,11185,0.1126038244320605,
13164,671079,981,0.0332455992523773,
13165,671080,20760,0.33883751092854225,
13166,671090,12900,0.27379435836881433,
13167,672000,0,0.0,
13168,672010,18919,0.5756463489785593,
13169,672021,422,0.6615898552421007,
13170,672022,21846,1.3885314611290045,
13171,672023,310,0.7323581844061027,
13172,672024,1850,1.3287777629448234,
13173,672025,3279,0.3870431254053742,
13174,672026,1770,0.6384409570308381,
13175,672027,300,1.0701118809307195,
13176,672028,1758,0.6274077734448527,
13177,672029,6554,1.4243675582702313,
13178,672030,23310,0.6333869167702955,
13179,672040,25163,1.3399156245023942,
13180,672050,25873,1.5127625408784164,
13181,672060,26124,1.4473111547280337,
13182,672070,25545,3.237535043765754,
13183,672080,18000,4.399993269275096,
13184,672090,369,2.342425200448988,
13185,672091,2767,6.593582476260303,
13186,672092,4769,6.4736752687182975,
13187,672093,6313,4.853260222407951,
13188,672094,1632,2.760126238972034,
13189,672095,662,1.9024195926531013,
13190,672096,12708,2.316715575769394,
13191,672097,3832,1.408794064175599,
13192,672098,5788,1.2632765640598882,
13193,672099,917,1.491090319053466,
13194,673000,8210,0.01293936851333252,
13195,711100,6055,0.23854495778654608,
13196,711200,18132,0.23233001964254918,
13197,711300,5300,0.25730887454927404,
13198,711401,13199,0.23672407268174855,
13199,711402,15488,0.17033426106841115,
13200,711403,4779,0.14145773768337588,
13201,711404,42307,0.08333406754584652,
13202,711405,18416,0.10266553130784703,
13203,711406,6603,0.094864330129139,
13204,711407,3098,0.225561848797947,
13205,711408,3253,0.22672221685170338,
13206,711409,5526,0.1590019308192874,
13207,711500,1241,0.289398613631152,
13208,711600,31031,0.20392394586100043,
13209,711700,1402,0.34087629101874556,
13210,711811,31376,0.20421444759841753,
13211,711812,20165,0.16058495500438838,
13212,711813,44887,0.19602314316736774,
13213,711814,14015,0.3053197479929888,
13214,711815,9205,0.27419431201237565,
13215,711816,13596,0.19849297833765736,
13216,711817,4420,0.27075866632680023,
13217,711818,19894,0.23024490596213026,
13218,711819,41960,0.20994593279132429,
13219,711821,2835,0.1992948861560537,
13220,711822,7711,0.16673901660655555,
13221,711823,17622,0.18980723196116178,
13222,711824,5620,0.17318382374652133,
13223,711825,998,0.16814533219744415,
13224,711826,37225,0.17057936861298978,
13225,711827,60887,0.12930642229653252,
13226,711828,6183,0.1842658847812005,
13227,711829,10577,0.13924260757999682,
13228,711830,7773,0.1946374173642262,
13229,711840,31067,0.0859111023094697,
13230,711851,18342,0.17369802881930907,
13231,711852,9543,0.2059400774032247,
13232,711853,4582,0.20902861216419866,
13233,711854,19694,0.027778402320963954,
13234,711855,1907,0.17669471961223476,
13235,711856,10905,0.20059483307658824,
13236,711857,7920,0.15029185661843955,
13237,711858,13301,0.18516581573564433,
13238,711859,3909,0.01608967675899251,
13239,711860,55884,0.03432979656659026,
13240,711870,11106,0.006364328908190634,
13241,711880,22592,0.00680454137477204,
13242,711891,505,-6.27238358212405E-4,
13243,711892,13257,0.024304941083342885,
13244,711893,3008,8.304117646190102E-4,
13245,711894,8892,0.036958226492400686,
13246,711895,1154,-0.016382162570918787,
13247,711896,5205,0.021849927768296886,
13248,711897,12279,0.07018364257471423,
13249,711898,12387,0.07669137449445261,
13250,711899,10064,0.001042405631795793,
13251,711900,38097,0.25927769891342395,
13252,712000,27494,0.027486799320087376,
13253,712110,40619,0.1825744711035543,
13254,712120,41908,0.2796498616758399,
13255,712130,97,0.3214848866822581,
13256,712140,32704,0.21117166052341244,
13257,712150,20309,0.2457423780215434,
13258,712160,13754,0.17544617784381736,
13259,712170,51077,0.20510525333800236,
13260,712180,17703,0.19527621689330768,
13261,712190,1,0.013392461463809013,
13262,712200,17644,0.04212202113459075,
13263,712210,20716,0.08316826825855461,
13264,712221,16050,0.09561050430580642,
13265,712222,34729,0.042144200753883296,
13266,712223,11845,0.10087776097859587,
13267,712224,18551,0.10248856357104646,
13268,712225,23369,0.11750326833906428,
13269,712226,7972,0.054202599731425355,
13270,712227,58,0.02504150738652169,
13271,712228,20940,0.027468110328509262,
13272,712229,29295,0.02719384485853455,
13273,712231,6113,0.04046204073146151,
13274,712232,8996,0.15549173991922777,
13275,712233,512,0.03575999491022445,
13276,712234,36619,0.11722018864307401,
13277,712235,1732,0.12639537290921923,
13278,712236,8048,0.10122412801528162,
13279,712237,4218,0.14474486533688144,
13280,712238,18210,0.14281556934378747,
13281,712239,14850,0.17435276199102245,
13282,712241,27933,0.09533502376665876,
13283,712242,94647,0.15313743182368234,
13284,712243,42179,0.10972360467729149,
13285,712244,9331,0.017623434708029878,
13286,712245,619,0.04473421318204144,
13287,712246,8281,0.16963265565439797,
13288,712247,9188,0.07798966751727657,
13289,712248,22911,0.06484315667905496,
13290,712249,35230,0.05912970862143122,
13291,712250,23303,0.08596826887948204,
13292,712260,17503,0.05548869891442894,
13293,712261,22496,0.036790373281261994,
13294,712262,10442,0.023590892616591443,
13295,712263,612,0.06631375114265442,
13296,712264,17052,0.010775433816169898,
13297,712265,28388,0.07046764250074934,
13298,712266,25098,0.023520623947852353,
13299,712267,27068,0.07806146642277327,
13300,712268,29699,0.08130258332473184,
13301,712269,32822,0.046723323519468764,
13302,712270,10307,-0.006348024507962982,
13303,712280,7353,4.5811984276496197E-5,
13304,712281,4637,0.044409321601045486,
13305,712282,7398,0.028668370135528514,
13306,712283,17151,-8.028702158456983E-4,
13307,712284,38931,0.014485163726816824,
13308,712285,32184,0.015535317631925814,
13309,712286,20655,0.009173468311575266,
13310,712287,901,0.0793841861465336,
13311,712288,6773,0.10285437248113782,
13312,712289,24327,0.05527433612629754,
13313,712291,3966,0.014235421277476925,
13314,712292,9964,-4.7971327548936753E-4,
13315,712293,23348,-0.0026697504493521738,
13316,712294,8018,0.061933333513464486,
13317,712295,312,-0.07727081111574703,
13318,712296,7658,0.06022356514121805,
13319,712297,15956,0.06568985792593993,
13320,712298,9838,8.999619354233216E-4,
13321,712299,28790,0.03284175642614972,
13322,712300,4998,0.024638951757308916,
13323,712301,14192,0.08853636031827572,
13324,712302,19566,0.10552380362288928,
13325,712303,11038,0.0997573468761892,
13326,712304,26224,0.04592144724551712,
13327,712305,7868,0.10890615722835358,
13328,712306,39877,0.13590911044231546,
13329,712307,14828,0.12194024185564328,
13330,712308,21623,0.019547594201242125,
13331,712309,6863,0.013006032457748241,
13332,712400,35669,0.0019872454874146563,
13333,712410,44624,0.0362629526750605,
13334,712420,19219,0.03614274710419275,
13335,712430,3742,0.03225536105943767,
13336,712440,56668,0.010596068856650117,
13337,712450,27181,0.03333188519300392,
13338,712460,15820,0.007977968663701367,
13339,712470,53561,0.03376244835146635,
13340,712480,13552,0.18764932840283843,
13341,712490,25273,0.23384795918028534,
13342,712500,14135,0.03856706775038115,
13343,712501,8438,0.004351082051627252,
13344,712502,4058,3.4526814946937305E-4,
13345,712503,4132,0.06173397953356398,
13346,712504,5470,0.002921097774789719,
13347,712505,15409,0.042810549330414414,
13348,712506,7136,0.03934791004638572,
13349,712507,2466,0.09585503638479825,
13350,712508,1619,0.08410942063760564,
13351,712509,7468,0.02397886073811367,
13352,712600,5917,5.794591636520943E-4,
13353,712601,14961,0.0038300174272873203,
13354,712602,7176,-0.0012116207136919363,
13355,712603,11689,0.0017202338969572052,
13356,712604,7860,0.05036760258372372,
13357,712605,26676,0.004047822033261634,
13358,712606,5366,0.06629228567860074,
13359,712607,13,-0.04652052000164986,
13360,712608,4785,0.028865828100188264,
13361,712609,10402,0.1745011519757176,
13362,712700,32317,0.020269372672529245,
13363,712800,51507,0.08596973909603148,
13364,712900,45873,0.1108160075797561,
13365,713000,5503,0.18386199208661413,
13366,713100,493,0.13409812375563604,
13367,713210,10256,0.15091300619674872,
13368,713221,1873,0.14594008959557084,
13369,713222,33615,0.11244318786876686,
13370,713223,14014,0.08719180519606501,
13371,713224,3456,0.0929120371397749,
13372,713225,794,0.06600131223630665,
13373,713226,1568,0.19072891870753483,
13374,713227,4365,0.21709263118344874,
13375,713228,1812,0.29709667951971924,
