system:index,PfafIDDomWN_yearY2014M12,countDomWN_yearY2014M12,meanDomWN_yearY2014M12,.geo
1931,145108,33003,8.54421208384001E-4,
1932,145109,376,8.302564113600533E-4,
1933,145201,21095,0.0012258759393519582,
1934,145202,8893,5.284400380875484E-4,
1935,145203,291,4.3177328167759524E-4,
1936,145204,5967,3.866532694952996E-4,
1937,145205,16401,2.6385535371097903E-4,
1938,145206,7235,1.5290035787241695E-4,
1939,145207,15296,8.538160909824896E-5,
1940,145208,11001,2.780881105952905E-4,
1941,145209,11734,4.1294980808103017E-4,
1942,145300,13153,0.0035892759250394242,
1943,145401,3637,0.0011719769279680112,
1944,145402,41700,6.240860912616625E-4,
1945,145403,1989,9.089277168996302E-4,
1946,145404,2730,8.033679017138508E-4,
1947,145405,2379,0.001039458194566562,
1948,145406,25451,3.035072737164848E-4,
1949,145407,14897,5.681346810710011E-4,
1950,145408,6112,3.5491447677368917E-4,
1951,145409,17834,4.5486273812963326E-4,
1952,145500,14728,8.815470867799057E-4,
1953,145601,15801,7.154746409259329E-4,
1954,145602,14987,7.581312797898982E-4,
1955,145603,1646,7.340976443143152E-4,
1956,145604,9840,4.30175526017116E-4,
1957,145605,11262,5.278214280539721E-4,
1958,145606,10433,3.642835344466507E-4,
1959,145607,4614,1.2350514362722005E-4,
1960,145608,11820,1.5165144400930587E-4,
1961,145609,8075,1.9449175684984682E-4,
1962,145710,10130,6.142768647340697E-4,
1963,145720,34669,2.432396200333961E-4,
1964,145731,14788,1.8902978398684746E-4,
1965,145732,6629,6.868999082960767E-5,
1966,145733,632,9.072998397653955E-5,
1967,145734,15003,3.1925163023678257E-4,
1968,145735,5323,2.546691380019769E-4,
1969,145736,19031,4.3900215682482696E-4,
1970,145737,1212,3.187489062262287E-4,
1971,145738,5855,0.0017604260883687134,
1972,145739,233,0.013301255187480238,
1973,145740,23987,4.407507175010267E-4,
1974,145750,25298,2.4521243397283843E-4,
1975,145760,23121,6.253616694948956E-4,
1976,145771,361,1.0894032334738611E-4,
1977,145772,21833,4.227520454211847E-4,
1978,145773,31343,5.235746120106894E-4,
1979,145774,21988,3.2422265567193557E-4,
1980,145775,16404,5.964683217176122E-4,
1981,145776,19916,0.0012770641767264601,
1982,145777,18385,6.706442362204309E-4,
1983,145778,9639,2.848735969802648E-4,
1984,145779,9574,2.3954855136159537E-4,
1985,145780,29026,3.091801357335191E-4,
1986,145791,8,2.015035525667726E-4,
1987,145792,14747,3.9991354166579523E-4,
1988,145793,1580,0.0027371283325703126,
1989,145794,2190,5.9787389854847E-4,
1990,145795,2217,3.9795262849061407E-4,
1991,145796,7093,4.35462973112368E-4,
1992,145797,2578,5.71863869433917E-4,
1993,145798,17774,5.029107541441365E-4,
1994,145799,10099,9.043012058703625E-4,
1995,145801,17809,5.189042328558543E-4,
1996,145802,14288,1.385978622219143E-4,
1997,145803,6907,4.0232268109597247E-4,
1998,145804,7719,2.1287382504282205E-4,
1999,145805,690,1.0220066631293497E-4,
2000,145806,14016,6.092438390629917E-5,
2001,145807,1396,7.782894867908673E-5,
2002,145808,5600,4.325158164578371E-5,
2003,145809,18471,2.496183337378714E-4,
2004,145901,3428,9.239190523689702E-4,
2005,145902,39628,8.998497015023125E-4,
2006,145903,82,2.2543225682867705E-4,
2007,145904,755,0.0010525848573713441,
2008,145905,1202,0.0018695933448423766,
2009,145906,540,0.002025277743640727,
2010,145907,984,0.018484053408292525,
2011,145908,538,0.002290097127793949,
2012,145909,3015,8.417383836575529E-4,
2013,146100,6272,4.859398963541329E-4,
2014,146201,10974,2.9523366757830123E-4,
2015,146202,3860,1.7843684205680481E-4,
2016,146203,5169,1.0465806826446698E-4,
2017,146204,8907,1.12449739968338E-4,
2018,146205,1880,1.1782738945368265E-4,
2019,146206,11248,9.760078928785865E-5,
2020,146207,3869,8.415238898816442E-5,
2021,146208,2298,8.209142145756619E-5,
2022,146209,6507,1.2950347588609555E-4,
2023,146300,7062,3.4792140076441314E-4,
2024,146310,9352,6.231093908475186E-4,
2025,146320,8017,3.035883773950421E-4,
2026,146330,14676,9.263216141954826E-4,
2027,146340,26315,7.474173514441844E-4,
2028,146350,4947,8.950294892455757E-4,
2029,146360,7391,0.001082172018305641,
2030,146370,9055,8.071312105310725E-4,
2031,146380,35866,1.7055848724480198E-4,
2032,146390,830,1.9612858727189385E-4,
2033,146400,1978,4.897445903836118E-4,
2034,146401,11784,5.073661159683062E-4,
2035,146402,3102,4.037954979998708E-4,
2036,146403,3538,5.071886886146094E-4,
2037,146404,6078,6.567301367035777E-4,
2038,146405,6346,4.369822719108891E-4,
2039,146406,5501,2.0016443975767178E-4,
2040,146407,8843,1.5371689155346715E-4,
2041,146408,4239,1.501542251649115E-5,
2042,146409,2524,2.780149653397337E-4,
2043,146500,4950,5.559938706732382E-4,
2044,146610,15990,3.8131847382974227E-4,
2045,146620,10870,3.910848257789268E-4,
2046,146630,30274,5.172912903307777E-4,
2047,146640,12173,4.1211609144183053E-4,
2048,146650,6291,4.577782824574862E-4,
2049,146660,13304,4.968811946147391E-5,
2050,146670,10783,1.1805922660005602E-4,
2051,146680,19188,6.687214731350069E-5,
2052,146690,12868,2.6702565982533304E-4,
2053,146700,8541,2.6707044672844157E-4,
2054,146801,5923,2.4276054003983657E-4,
2055,146802,6011,2.2781179453243178E-4,
2056,146803,2900,2.772210946186752E-4,
2057,146804,3579,3.2826889649428635E-4,
2058,146805,3433,2.1765455155892642E-4,
2059,146806,2925,2.63448236278396E-4,
2060,146807,11522,2.4998409964458064E-4,
2061,146808,4884,7.067696610284547E-4,
2062,146809,5285,4.209304096851307E-4,
2063,146910,13841,3.02267647589496E-4,
2064,146920,20028,2.7203526288709903E-4,
2065,146930,1831,2.809593634089363E-4,
2066,146940,6550,3.551847352171513E-4,
2067,146950,13017,2.8166467395143035E-4,
2068,146960,21383,3.3407234140620494E-4,
2069,146970,8991,2.1870957902188804E-4,
2070,146980,6197,1.5155185249899808E-4,
2071,146990,30682,2.0138606754335674E-4,
2072,147000,91,0.001384676124263983,
2073,151101,73050,4.226900526735314E-5,
2074,151102,948,4.381072451219098E-5,
2075,151103,13520,1.432875488691031E-4,
2076,151104,5257,1.8357280063943927E-5,
2077,151105,2224,9.450473688308937E-6,
2078,151106,18108,6.811686106650559E-6,
2079,151110,11,3.9865463651526344E-5,
2080,151120,24158,1.377028451832266E-4,
2081,151121,90,9.812188277351053E-5,
2082,151122,3389,2.4528505005545016E-4,
2083,151123,1687,4.40493720316585E-4,
2084,151124,1077,1.9089571992340722E-4,
2085,151125,1138,5.118114656197524E-4,
2086,151126,5036,8.458235190580698E-5,
2087,151127,574,0.0014003322791561138,
2088,151128,1772,3.5896375044013046E-4,
2089,151129,2447,2.877885320529206E-5,
2090,151130,51424,3.227117841299491E-6,
2091,151131,244,8.64746633754864E-5,
2092,151132,764,1.490167823151861E-4,
2093,151133,274,1.7249704034588508E-4,
2094,151134,2106,8.962599333085257E-5,
2095,151135,206,1.6064561856271874E-4,
2096,151136,1981,1.0167603232235818E-4,
2097,151137,432,1.5888038098155782E-4,
2098,151138,1177,7.871117186613263E-5,
2099,151139,27,2.1081165682195645E-5,
2100,151140,26670,1.3107020498946364E-4,
2101,151150,36233,2.6807355670358758E-5,
2102,151151,8,7.502539009970937E-5,
2103,151152,1306,2.565418557812565E-4,
2104,151153,227,0.011306830363996283,
2105,151154,652,0.0083813642091582,
2106,151155,702,0.004295202507332019,
2107,151156,1339,3.616927741272188E-6,
2108,151157,461,2.1445123286101436E-5,
2109,151158,787,9.663736024692478E-6,
2110,151159,703,5.871947622292524E-5,
2111,151160,10571,5.0384054244159365E-6,
2112,151161,3868,2.857822720582067E-6,
2113,151162,1671,3.9061706534461856E-8,
2114,151163,524,5.036719713780816E-7,
2115,151164,5171,3.578150950562724E-6,
2116,151165,5238,4.026891764340138E-6,
2117,151166,2701,4.400443177068274E-6,
2118,151167,3844,1.5004245847598937E-6,
2119,151168,1867,1.325329205847034E-5,
2120,151169,14028,7.914439210230814E-6,
2121,151170,2160,3.245528611513504E-5,
2122,151180,34707,2.1357198579932555E-6,
2123,151190,70685,5.774544287000017E-7,
2124,151191,1090,7.116711018427524E-6,
2125,151192,9593,5.741971260248095E-7,
2126,151193,4599,2.3052573390057544E-6,
2127,151194,3071,1.421066142575816E-8,
2128,151195,2831,1.3779295629020976E-5,
2129,151196,2711,8.89812663698074E-6,
2130,151197,8803,6.41999034815988E-4,
2131,151198,5495,0.0,
2132,151199,40909,4.32352104145364E-6,
2133,151201,6167,1.3739540164635531E-6,
2134,151202,13307,9.210715617129242E-7,
2135,151203,4956,1.1905638183244116E-7,
2136,151204,4552,1.8203183143889164E-6,
2137,151205,10139,1.5386525642930633E-4,
2138,151206,9822,1.42886510848169E-5,
2139,151210,1560,4.31745595745021E-4,
2140,151220,281,4.46684837248348E-6,
2141,151221,1176,3.076510166303696E-6,
2142,151222,2213,5.640894258642938E-7,
2143,151223,7965,2.5930179059337745E-5,
2144,151224,21574,1.840124845199498E-6,
2145,151225,2041,9.783262106251353E-7,
2146,151226,4628,6.046826731282596E-7,
2147,151227,1703,2.091528340781956E-6,
2148,151228,1449,5.349946783181051E-7,
2149,151229,4195,1.5027137833149071E-5,
2150,151230,366,6.505799080686512E-6,
2151,151240,8202,8.530574967924081E-7,
2152,151250,9304,1.2302559044570774E-6,
2153,151260,8270,6.145983102488583E-8,
2154,151270,7153,5.3345834801884946E-8,
2155,151280,2527,9.125367672579654E-7,
2156,151290,5963,1.689807846189117E-5,
2157,151300,35057,3.173064733906969E-5,
2158,151400,2110,2.9845037777075813E-5,
2159,151401,11874,2.2322944084665413E-4,
2160,151402,13140,5.584212316916037E-5,
2161,151403,37479,1.7898730198817017E-4,
2162,151404,10866,1.1294578211203429E-4,
2163,151405,11643,1.1121196139009316E-4,
2164,151406,8886,5.063846058117694E-4,
2165,151407,12159,6.881498362107057E-4,
2166,151408,10170,0.0011446460552904947,
2167,151409,10189,0.0011857621518660815,
2168,151501,4505,9.411071634477357E-5,
2169,151502,9125,7.474638838387555E-4,
2170,151503,3868,0.0020310676379454765,
2171,151504,7075,9.520355541020479E-4,
2172,151505,114,5.799690365642414E-4,
2173,151506,23354,0.0017539517996945876,
2174,151507,10419,0.002064071366422509,
2175,151508,27788,0.0010539612663839756,
2176,151509,14176,0.004609758766517703,
2177,151600,3640,0.002281997322216067,
2178,151601,754,0.0042226562153921164,
2179,151602,2113,0.0042256353554127775,
2180,151603,9299,0.0027227478921776124,
2181,151604,8734,0.0019281159232543026,
2182,151605,2414,0.005175611239693134,
2183,151606,10995,0.001328035342596947,
2184,151607,10248,0.004594648634745116,
2185,151608,2152,0.0012293311761325428,
2186,151609,2095,0.0016490322872263566,
2187,151700,28024,0.007900406041932059,
2188,151801,1336,0.009718597359061304,
2189,151802,14811,0.003150964055527502,
2190,151803,3091,0.005495253918852381,
2191,151804,10314,0.003751537283737107,
2192,151805,1522,0.0043098497355704675,
2193,151806,2710,0.002339336105000376,
2194,151807,1798,0.004516728489579403,
2195,151808,7263,0.003176110934435623,
2196,151809,10333,0.004279370618150264,
2197,151900,10535,0.006532547341623201,
2198,152000,11564,4.661395818654705E-5,
2199,153010,18435,0.004063596685777741,
2200,153021,3096,0.002939979198188323,
2201,153022,2490,5.463996634478769E-4,
2202,153023,2066,5.971779290203152E-4,
2203,153024,26409,3.280088771093499E-4,
2204,153025,3663,7.005245591212918E-4,
2205,153026,3314,0.001656924884210036,
2206,153027,1171,0.0016978867188730453,
2207,153028,3646,9.826237048306597E-4,
2208,153029,30029,6.478465076647278E-4,
2209,153030,2374,0.001504130898409952,
2210,153031,65,0.0020842874634955694,
2211,153032,526,0.0027417024262794544,
2212,153033,1150,0.00147721717406153,
2213,153034,11073,0.0025379781345650017,
2214,153035,466,0.003814938930078099,
2215,153036,4550,0.0022518209942326037,
2216,153037,1706,0.0018676230082650173,
2217,153038,20747,0.002179679381708062,
2218,153039,374,0.014189089081106512,
2219,153041,666,0.00869754957916594,
2220,153042,11466,0.003030971162833493,
2221,153043,22610,0.0024482599256471526,
2222,153044,5174,7.254646846617573E-4,
2223,153045,968,0.0019304032844212958,
2224,153046,4714,0.004916293830655241,
2225,153047,743,0.0012505353640408646,
2226,153048,4409,0.0014197397900262085,
2227,153049,12857,0.0011099894399785829,
2228,153050,13777,0.0064069507995098375,
2229,153051,11885,0.009491651923502785,
2230,153052,5975,0.004264389144330895,
2231,153053,5721,0.008633468675100635,
2232,153054,13177,0.005659234453678715,
2233,153055,4054,0.0055760119060491746,
2234,153056,12728,0.006754866985223604,
2235,153057,8362,0.003441268476538303,
2236,153058,9136,0.005215324258253056,
2237,153059,11780,0.0029999580053415797,
2238,153060,33408,0.0030426745085546836,
2239,153070,10230,0.008056761238286818,
2240,153080,21851,0.0019482790238249316,
2241,153090,30633,0.002694494273157511,
2242,154101,13525,1.2518429269418086E-6,
2243,154102,11719,5.950998548648035E-6,
2244,154103,16635,1.1417651935556198E-5,
2245,154104,13794,4.801073014888749E-5,
2246,154105,9471,6.252371073026943E-5,
2247,154106,10233,2.4381729375458284E-5,
2248,154107,9101,1.6382504614209643E-5,
2249,154108,27242,6.008375604413546E-6,
2250,154109,14406,1.6598653233696677E-5,
2251,154211,57918,8.019975022684281E-4,
2252,154212,2844,7.945971363373467E-5,
2253,154213,1453,2.340598399043499E-5,
2254,154214,1152,0.0,
2255,154215,779,0.0,
2256,154220,15687,0.0,
2257,154230,32210,5.359177162908825E-6,
2258,154240,21347,3.335987164726304E-6,
2259,154250,16501,0.0,
2260,154260,24684,1.8593676096993695E-6,
2261,154300,3625,1.0641845873064265E-7,
2262,154301,410,2.1026769709443834E-5,
2263,154302,2130,2.1626836791050035E-5,
2264,154303,1728,2.7228338315277625E-5,
2265,154304,3497,0.0,
2266,154305,6372,3.139838688611219E-6,
2267,154306,34113,2.9236976538298974E-4,
2268,154307,8768,4.1090503360162103E-4,
2269,154308,2728,2.5596949049947306E-4,
2270,154309,7888,0.0015131145860770446,
2271,154401,10987,1.964124045175481E-6,
2272,154402,11910,3.1886608570397525E-5,
2273,154403,16047,1.1407050885951934E-5,
2274,154404,9355,0.0,
2275,154510,12887,1.9799525084994934E-6,
2276,154521,4391,1.8480667221452712E-5,
2277,154522,30095,3.967285480994621E-4,
2278,154523,29841,9.710193359349372E-5,
2279,154524,24132,7.565114065279941E-5,
2280,154525,2748,1.5172840514663146E-5,
2281,154526,9189,0.0031240215210683246,
2282,154527,17820,7.388598117491825E-5,
2283,154528,11157,5.031456100070399E-5,
2284,154529,19036,1.0733463447378571E-4,
2285,154530,2312,6.267242019525531E-5,
2286,154601,8373,1.0284784811886938E-4,
2287,154602,11698,9.440894756071076E-5,
2288,154603,37390,0.0013210737855133808,
2289,154604,3928,0.0014235045614040078,
2290,154605,531,0.001205417884189421,
2291,154606,6711,0.0010882937880952335,
2292,154710,18530,2.570439615848212E-6,
2293,154720,39513,2.0328874715199198E-4,
2294,154730,27792,5.251132589769702E-4,
2295,154740,23719,1.6944085184616897E-4,
2296,154750,12171,1.996030965104204E-4,
2297,154760,19451,2.00088517330128E-5,
2298,154770,21795,1.3545654648285858E-4,
2299,154780,20493,0.001455041293161333,
2300,154790,18208,3.2191736718056554E-4,
2301,154811,4567,5.900201439167609E-4,
2302,154812,39483,9.467671410848695E-4,
2303,154813,3926,2.973702515393644E-4,
2304,154814,22777,0.0012183828960489365,
2305,154815,100,1.660444265812057E-4,
2306,154816,7631,1.4101581530328574E-4,
2307,154817,25139,6.375391707076886E-4,
2308,154818,5883,2.781886771823579E-4,
2309,154819,15921,8.903577852087288E-4,
2310,154820,7411,1.621227407121608E-5,
2311,154830,1370,7.1682572696783E-5,
2312,154840,2899,3.3158743002640147E-4,
2313,154850,23849,9.427274383505729E-4,
2314,154901,6538,4.571567422773512E-4,
2315,154902,5053,4.6870342485034604E-4,
2316,154903,37009,0.0016254542671448728,
2317,155111,12099,1.024818686670898E-6,
2318,155112,4369,5.606382330643834E-6,
2319,155113,1704,7.528846239864059E-6,
2320,155114,2639,1.7415559085680113E-6,
2321,155115,8271,8.786371402205805E-5,
2322,155116,5857,2.549663449933051E-4,
2323,155117,500,2.2138842278666472E-4,
2324,155118,209,2.697388712228649E-4,
2325,155119,2416,3.180920455023219E-4,
2326,155120,36122,2.3160729974576187E-4,
2327,155131,5,0.0,
2328,155132,28361,1.2625829701546018E-4,
2329,155133,9131,1.7100349655614806E-6,
2330,155134,9711,2.352441371463877E-5,
2331,155135,95,0.0,
2332,155136,6324,0.0,
2333,155137,2870,2.7285071212286526E-8,
2334,155138,6191,0.0,
2335,155139,33305,0.0,
2336,155141,193,0.0,
2337,155142,22503,1.1876568470799665E-9,
2338,155143,2363,0.0,
2339,155144,19473,0.0,
2340,155145,1548,0.0,
2341,155146,16030,0.0,
2342,155147,1928,0.0,
2343,155148,5268,0.0,
2344,155149,17269,0.0,
2345,155151,27057,1.2997585909293893E-6,
2346,155152,26926,3.743716637591598E-6,
2347,155153,4867,1.1168134909278855E-6,
2348,155154,4721,6.942543290531557E-5,
2349,155155,1913,0.0,
2350,155156,642,1.2253362596137585E-5,
2351,155157,328,4.4715618499096826E-6,
2352,155160,30504,3.9822933136909443E-5,
2353,155171,9171,3.604394511104926E-5,
2354,155172,2866,9.382491465910677E-7,
2355,155173,3031,2.8424927924594514E-5,
2356,155174,3888,2.2968039546639334E-4,
2357,155175,12205,2.7879730924458947E-4,
2358,155176,5288,1.8485723119997892E-4,
2359,155177,6908,4.6551065367377515E-5,
2360,155211,5881,6.295096355919371E-6,
2361,155212,10337,9.654079693445325E-6,
2362,155213,9985,9.418085658791353E-8,
2363,155214,3678,1.593319098504957E-6,
2364,155215,5922,2.197344768562108E-6,
2365,155216,4830,2.4451835085202766E-6,
2366,155217,4350,2.04452589904547E-6,
2367,155221,11517,9.860629767648873E-6,
2368,155222,6549,3.347699347449212E-5,
2369,155223,5193,9.377771932980868E-6,
2370,155224,2251,1.2723742661277768E-5,
2371,155225,8813,6.4771334817574296E-6,
2372,155226,9841,2.284247829460831E-6,
2373,155227,9405,4.631259546227002E-6,
2374,155228,3204,4.113325433464963E-6,
2375,155229,1591,1.2653586195175665E-6,
2376,155230,27397,1.0965608483652873E-5,
2377,155241,10954,1.395079269139605E-6,
2378,155242,8928,2.9563918458111905E-6,
2379,155243,6219,2.794876781401849E-6,
2380,155244,3830,2.2115584733642726E-6,
2381,155245,3175,2.489528038968867E-6,
2382,155246,2975,1.7781036390590856E-6,
2383,155247,2846,1.8462656440462852E-6,
2384,155248,2316,1.5392901781965842E-6,
2385,155249,1294,1.3396280331314568E-6,
2386,155250,33726,2.053667752929586E-6,
2387,155261,20537,3.1243132464262544E-6,
2388,155262,16982,7.389028333370626E-7,
2389,155263,5396,1.8353303945741795E-6,
2390,155264,4621,5.624970777744824E-7,
2391,155265,1498,0.0,
2392,155270,21865,9.499370927591678E-7,
2393,155281,12774,0.0,
2394,155282,9030,6.802639514443796E-7,
2395,155283,8248,0.0,
2396,155284,5090,0.0,
2397,155285,5016,0.0,
2398,155286,3653,0.0,
2399,155287,2738,6.25489644814523E-8,
2400,155290,35300,7.196641210045898E-8,
2401,155310,22351,1.0786538356284983E-6,
2402,155320,19890,2.1059020923959197E-6,
2403,155330,19326,1.2743363563416306E-7,
2404,155340,26569,4.744041154744E-7,
2405,155350,9983,2.534690452546882E-6,
2406,155360,21877,1.64620286309122E-5,
2407,155370,33809,3.87051740390586E-6,
2408,155380,33045,2.0226784783054317E-7,
2409,155390,34065,5.801346353326214E-7,
2410,155411,1903,0.0,
2411,155412,10747,0.0,
2412,155413,4540,0.0,
2413,155414,7233,0.0,
2414,155415,5747,1.2489223321858757E-7,
2415,155416,6517,5.868503161172453E-6,
2416,155417,2776,0.0,
2417,155418,3562,0.0,
2418,155419,1679,0.0,
2419,155421,9682,2.586148387593609E-7,
