system:index,PfafIDDomWW_yearY2014M12,countDomWW_yearY2014M12,meanDomWW_yearY2014M12,.geo
4930,283252,13749,0.0036751163496925327,
4931,283253,6314,0.009244262499864202,
4932,283254,10402,0.005710414216810383,
4933,283255,8074,0.006938640491729965,
4934,283256,8532,0.0021249054745866823,
4935,283257,2831,0.00144952059663679,
4936,283258,2851,0.00553712338577026,
4937,283259,12661,0.0384732988607817,
4938,283261,408,0.021768963457687595,
4939,283262,47900,0.0024755274200166074,
4940,283263,6762,0.006833703574384088,
4941,283264,13740,0.0019727393767042423,
4942,283265,1189,0.006853342799327364,
4943,283266,4970,0.0022317371100033538,
4944,283267,9386,4.6817322003577086E-4,
4945,283268,2810,6.878753639518929E-4,
4946,283269,14767,0.009010081859311216,
4947,283271,4499,0.0058421580636309,
4948,283272,17439,0.002207251665396204,
4949,283273,4446,8.708127603412551E-4,
4950,283274,16629,0.0014101513766616323,
4951,283276,14284,0.002328772689270889,
4952,283277,8783,5.799071287076223E-4,
4953,283278,14920,0.003214293647210969,
4954,283279,7186,0.017461185803753384,
4955,283281,1469,9.577714494588267E-4,
4956,283282,32088,3.670986240634044E-4,
4957,283283,664,7.586880777883468E-4,
4958,283284,13624,3.9477449907687637E-4,
4959,283285,10126,5.152181780990919E-4,
4960,283286,5092,1.331902207841249E-4,
4961,283287,1214,2.913411456241415E-4,
4962,283288,3531,1.8479663568046997E-5,
4963,283289,6714,6.994220388926938E-5,
4964,283291,14350,4.24062589097464E-4,
4965,283292,12953,7.314858157246258E-5,
4966,283293,1459,2.1257679409427682E-4,
4967,283294,22755,6.514852675195252E-4,
4968,283295,7868,3.051005949082399E-4,
4969,283296,17184,2.788343887791328E-4,
4970,283297,2097,2.3750476103757268E-4,
4971,283298,5082,6.066868575372128E-4,
4972,283299,32129,7.392361700246846E-4,
4973,283301,8296,0.05457289240563586,
4974,283302,36476,0.009059522871131704,
4975,283303,1474,0.050396445221844624,
4976,283304,13728,0.00431227894163326,
4977,283305,13892,0.01287734923237421,
4978,283306,13804,0.001386526408785236,
4979,283307,18683,0.018628126819698627,
4980,283308,86825,0.0015121719506874113,
4981,283309,3362,0.0020322228369409733,
4982,283401,9688,0.00461780119594043,
4983,283402,16360,0.004118889330101763,
4984,283403,12059,0.004653151172816124,
4985,283404,22443,0.010701724746217707,
4986,283405,5629,0.004488954716689775,
4987,283406,11825,0.0037053218183681143,
4988,283407,30050,0.009901294563193259,
4989,283408,10315,0.0023399022732627467,
4990,283409,15761,0.007248698601654221,
4991,283500,29947,0.007350092002463469,
4992,283610,18378,0.013623462765903779,
4993,283620,65317,7.616765546195978E-4,
4994,283630,31407,0.008679749302838229,
4995,283640,44243,0.0017751033779537183,
4996,283650,28900,0.016070138199650082,
4997,283661,23,0.0,
4998,283662,15186,0.0013043190459308544,
4999,283663,117,0.0,
5000,283664,83985,0.001330267972475375,
5001,283665,10205,7.358051691659039E-4,
5002,283666,31329,7.349061359682718E-4,
5003,283667,31135,0.005410300428944037,
5004,283668,8178,3.1394081449759276E-4,
5005,283669,10743,3.2908757494463236E-4,
5006,283671,24484,0.003576734586018562,
5007,283672,13754,0.001457024208773648,
5008,283673,2766,0.011391815811728023,
5009,283674,12252,0.01367295092240899,
5010,283675,5058,0.007306996742561782,
5011,283676,13285,0.003558473173602261,
5012,283677,1948,0.018036199113384468,
5013,283678,14451,0.008483683869242687,
5014,283679,10415,0.009103287603662377,
5015,283680,14541,0.0022856513140036318,
5016,283690,27016,0.0022052784500144365,
5017,283701,2873,0.15867269988372398,
5018,283702,89278,0.016217097350136083,
5019,283703,6069,0.01042948293668616,
5020,283704,6273,0.0036045705335253087,
5021,283705,136,0.0031007659653524994,
5022,283706,15974,0.006171485152959687,
5023,283707,8431,0.01421097451152315,
5024,283708,2653,0.0034667268838319627,
5025,283709,398,9.334064398481755E-4,
5026,283801,1131,0.0017466066914738482,
5027,283802,41730,0.0072774025737568325,
5028,283803,1642,0.0015281251126405965,
5029,283804,12848,0.0036389884655205883,
5030,283805,22790,0.004569712647161382,
5031,283806,4860,0.003083217386083054,
5032,283807,5724,0.004687734198392221,
5033,283808,3959,0.0026998229692940974,
5034,283809,4590,0.005630070865683029,
5035,283910,14483,0.0035264683345766264,
5036,283920,10546,0.0019154459348704731,
5037,283930,15543,0.002803588433051971,
5038,283940,20124,0.005021824816616642,
5039,283950,17817,0.01617724229861833,
5040,283960,36335,0.12436543346900006,
5041,283970,39458,0.014700368816947558,
5042,283981,1830,0.005169336711716433,
5043,283982,18280,0.003047809548362988,
5044,283983,2241,0.006992765270617235,
5045,283984,18868,0.022485678540794946,
5046,283985,2782,0.0043471624694614835,
5047,283986,3003,0.003396178653521218,
5048,283987,1823,0.0025889932666943124,
5049,283988,13793,0.013166475611878108,
5050,283989,13441,0.004035165927016559,
5051,283990,31694,0.0021207119879135643,
5052,284001,124,6.674752494346154E-4,
5053,284002,4078,0.012634751726376061,
5054,284004,28239,0.011212389283018778,
5055,284005,2,0.0,
5056,284006,16266,0.009627647604680703,
5057,284007,21517,0.004836113496577999,
5058,284008,6268,0.011018806469145196,
5059,284100,161,5.814690506251993E-4,
5060,284201,2291,0.0019533316910435913,
5061,284202,53565,0.0011797706430716152,
5062,284203,6106,2.6845959748158176E-4,
5063,284204,3461,2.6504819909231093E-4,
5064,284205,2752,2.916967314226406E-4,
5065,284206,3713,4.8690515732934583E-4,
5066,284207,1483,4.918041738700274E-4,
5067,284208,4069,5.682923624479273E-4,
5068,284209,9476,0.001554360550341131,
5069,284301,3281,0.0010080347020296838,
5070,284302,4480,4.7005073571285843E-4,
5071,284303,1836,6.848973064710127E-4,
5072,284304,9904,0.0011446864352475995,
5073,284305,4302,7.857132682002888E-4,
5074,284306,2477,8.150571956285933E-4,
5075,284307,1171,7.264813922518911E-4,
5076,284308,69748,0.007117625711762646,
5077,284309,6595,0.004967024939160462,
5078,284401,46,2.1516589796246406E-4,
5079,284402,6235,0.011695137030813109,
5080,284403,3430,0.005306151189940015,
5081,284404,19369,0.013717164609541704,
5082,284405,8901,0.010422409894823624,
5083,284406,16310,0.010451140554131018,
5084,284407,1349,0.01065241509280574,
5085,284408,2621,0.0019739778037104966,
5086,284409,10396,0.011025387834579386,
5087,284500,335,0.4340618849598869,
5088,284501,375,0.0018360134474396464,
5089,284502,22213,0.004801291536441673,
5090,284503,16057,0.017824338706732872,
5091,284504,10550,0.004301843594286323,
5092,284505,12047,0.014854877823681494,
5093,284506,2811,0.014061888860299358,
5094,284507,5304,0.09677473517148152,
5095,284508,3469,0.011312135468224236,
5096,284509,2103,0.007066588407768361,
5097,284610,3700,0.02336396947848223,
5098,284620,9188,0.01559551643710446,
5099,284630,660,0.03925682735488451,
5100,284641,5743,0.023204032552833403,
5101,284642,21258,0.007715810205755353,
5102,284643,27136,0.00734272254868663,
5103,284644,13840,0.0063267372163385415,
5104,284645,27910,0.01319612855473805,
5105,284646,11102,0.1001787191386153,
5106,284647,7676,0.029825509328129312,
5107,284648,14836,0.02485473956644745,
5108,284649,15559,0.004809290681889474,
5109,284650,36306,0.01918923117847702,
5110,284660,18461,0.012223970877548417,
5111,284670,27284,0.01855121297710335,
5112,284680,12887,0.019772653943568058,
5113,284690,36268,0.017230764119806966,
5114,284700,28153,0.0195465576945825,
5115,284801,3095,0.0099039812868332,
5116,284802,8696,0.001146232847359533,
5117,284803,14074,0.002103402367397185,
5118,284804,11326,0.0036563098748320787,
5119,284805,2273,0.0021122459540146707,
5120,284806,6837,0.010988127045057203,
5121,284807,20908,0.0019538328594025742,
5122,284808,10163,0.003946270208183242,
5123,284809,7676,0.003367908601779973,
5124,284900,40496,0.0084132571054531,
5125,291100,3004,1.407867345487763E-4,
5126,291110,5056,1.7605973594619868E-4,
5127,291121,10632,1.2427489625327516E-4,
5128,291122,8724,1.2877468156537603E-4,
5129,291123,3939,1.434441854386751E-4,
5130,291124,7422,1.712560336213589E-4,
5131,291125,648,1.871549288606493E-4,
5132,291126,9279,1.3617677676254933E-4,
5133,291127,4252,1.3143252412574328E-4,
5134,291128,9692,1.374173872093883E-4,
5135,291129,6042,3.7199863417413916E-4,
5136,291141,3,0.0,
5137,291142,6404,1.4574577804672725E-4,
5138,291143,6,0.0,
5139,291144,8470,2.6883354382388795E-4,
5140,291145,3380,1.609866446710154E-4,
5141,291146,4763,1.5311193044901289E-4,
5142,291147,6014,1.2348092761830062E-4,
5143,291148,7719,1.2552083507252562E-4,
5144,291149,6328,0.002012319817394631,
5145,291150,8075,1.2320763287409912E-4,
5146,291160,16551,5.467751914021348E-4,
5147,291170,4830,3.499204805725023E-4,
5148,291180,10040,0.001777435143136502,
5149,291190,5740,7.917188191681088E-4,
5150,291201,50364,0.0017232874066389532,
5151,291202,10056,3.041383278417148E-4,
5152,291203,1257,0.001129691154697226,
5153,291204,279,3.103821929110668E-4,
5154,291300,17941,9.577476250824486E-6,
5155,291400,2229,4.5158470055201217E-4,
5156,291410,794,1.1897378026687477E-4,
5157,291420,16447,1.8687812039641446E-4,
5158,291430,1067,8.335775169194905E-4,
5159,291440,10077,2.107274396080834E-5,
5160,291441,567,0.0011038158446107747,
5161,291442,1949,2.830295282108604E-5,
5162,291443,226,0.002670680272020263,
5163,291444,13867,1.7987750830786646E-5,
5164,291445,3165,1.6314670928079875E-4,
5165,291446,1695,3.4815527741452736E-5,
5166,291447,43,5.3455022155561066E-5,
5167,291448,4557,3.891597396968047E-5,
5168,291449,9209,1.1530514975198461E-4,
5169,291450,36671,2.2379951447733923E-4,
5170,291461,8214,8.783322819982693E-4,
5171,291462,10616,5.055125022249863E-4,
5172,291463,4050,9.36816393263144E-4,
5173,291464,11410,2.803513625294834E-4,
5174,291465,748,1.7935955601215234E-4,
5175,291466,16436,2.686529392451885E-4,
5176,291467,6046,1.2992656840233704E-4,
5177,291468,6681,4.3993865335094264E-4,
5178,291469,22248,5.166918641185712E-4,
5179,291470,8210,6.522296714615986E-4,
5180,291480,20986,9.359838040607278E-4,
5181,291491,2835,8.791932042258939E-4,
5182,291492,12989,0.0019585852766474377,
5183,291493,1026,6.437899560680086E-4,
5184,291494,12573,7.348657207923968E-4,
5185,291495,4772,3.001393833474268E-4,
5186,291496,12072,2.521133704051214E-4,
5187,291497,5945,4.0046206607749783E-4,
5188,291498,6765,4.284370010048735E-4,
5189,291499,17253,0.0013558552430623586,
5190,291501,37740,0.002076439423549788,
5191,291502,5261,5.764305873053204E-5,
5192,291503,1845,2.4516277213774082E-5,
5193,291504,4314,2.5627151820834432E-5,
5194,291505,1085,0.0,
5195,291506,1603,0.0,
5196,291600,21399,3.9088016721072793E-4,
5197,291701,592,2.0909152560476087E-4,
5198,291702,39957,2.2797614306547184E-4,
5199,291703,17,0.0,
5200,291704,8056,2.0188610016455192E-4,
5201,291705,139,0.0022394686887773647,
5202,291706,3555,0.008640127000240796,
5203,291707,17010,2.5878122838265423E-4,
5204,291708,9859,3.706353556831512E-4,
5205,291709,11690,2.1038623862451448E-4,
5206,291800,18451,1.6833835596481397E-4,
5207,291901,39115,8.934827221035211E-4,
5208,291902,14991,8.215447722487051E-5,
5209,291903,2329,4.697578663849493E-6,
5210,292100,3876,3.773943038198493E-4,
5211,292101,2,0.0,
5212,292102,10085,3.428153450592236E-4,
5213,292103,5866,5.256340022796496E-4,
5214,292104,12574,2.951293228936439E-4,
5215,292106,34389,9.575744049566751E-4,
5216,292107,202,3.919220456969812E-4,
5217,292108,4749,7.28675113998351E-4,
5218,292109,24049,0.002162406886055515,
5219,292210,1325,1.3733576098299834E-6,
5220,292211,8512,0.0,
5221,292212,9839,0.0013261456267323157,
5222,292213,1287,0.0,
5223,292214,5660,0.002179276748033688,
5224,292215,370,4.452489523695631E-6,
5225,292216,8749,2.7205520009946102E-5,
5226,292217,313,1.3093778981973527E-4,
5227,292218,12389,4.294761654855899E-5,
5228,292219,25307,4.7569583040063193E-4,
5229,292220,23426,7.693184094075022E-5,
5230,292231,18,0.0,
5231,292232,8152,0.0,
5232,292233,2259,0.0,
5233,292234,22506,3.3696237068607716E-5,
5234,292235,21868,2.859564191392778E-4,
5235,292236,13694,3.526216883810168E-5,
5236,292237,1488,9.213790209082983E-7,
5237,292238,12490,3.37366970356951E-5,
5238,292239,15744,0.002071934601532312,
5239,292240,15757,1.8101612832963434E-5,
5240,292250,16507,3.984926936132828E-4,
5241,292260,3531,0.0,
5242,292270,19058,3.5464167826863044E-4,
5243,292301,674,4.08136593134155E-6,
5244,292302,19381,4.6280884445418967E-4,
5245,292303,3622,3.7058933006760763E-4,
5246,292304,2985,0.008745363780206543,
5247,292305,108,2.5270240827087263E-5,
5248,292306,5329,0.0012233702814431777,
5249,292307,7186,0.0019055685444720558,
5250,292308,2111,0.011522602393664146,
5251,292309,6150,0.0017747688513462233,
5252,292401,2103,0.0,
5253,292402,11812,0.0,
5254,292403,5831,3.2157544414409493E-6,
5255,292404,24375,4.348131622444752E-4,
5256,292405,1,0.0,
5257,292406,9487,1.0720653069822774E-5,
5258,292407,3592,1.8835182647180044E-6,
5259,292408,42815,0.0011535982068466015,
5260,292409,34128,0.0032918304592130386,
5261,292510,14384,7.629762830263959E-5,
5262,292520,18388,3.709160900850687E-6,
5263,292530,36352,1.07790621043017E-4,
5264,292540,16659,1.4426048039261134E-5,
5265,292550,9365,1.670690460237723E-5,
5266,292561,11,0.0,
5267,292562,18745,2.3597908887924826E-6,
5268,292563,3749,0.0,
5269,292564,9316,0.0017811734795732817,
5270,292565,60,0.0,
5271,292566,5381,0.001609386475091419,
5272,292567,6869,3.92135640548577E-4,
5273,292568,4479,0.004840866962193863,
5274,292569,4650,9.31536655064145E-6,
5275,292570,25922,0.0016886326800960238,
5276,292600,7684,0.011355138724867994,
5277,292601,5575,1.0238918243557723E-5,
5278,292602,12082,0.12367598919540465,
5279,292603,448,0.0,
5280,292604,13662,0.006190620309645047,
5281,292605,292,0.0,
5282,292606,33852,0.011193054548029383,
5283,292607,3883,1.8520142572701857E-4,
5284,292608,19620,0.007047645489402139,
5285,292609,34115,0.006147216024305905,
5286,292701,66662,0.0022547016438349077,
5287,292702,30980,0.003368283752472781,
5288,292703,19518,6.148270620767008E-4,
5289,292704,1876,2.023512893019878E-4,
5290,292801,57520,0.008500923347968035,
5291,292802,3171,6.752637973241565E-6,
5292,292803,27871,0.0012238407463809914,
5293,292804,18667,7.038260398946956E-4,
5294,292805,18772,0.0014866236031777862,
5295,292806,8334,2.6464594406181845E-4,
5296,292901,28954,0.0024583240455712135,
5297,292902,7759,0.002646509809906534,
5298,292903,5728,0.033794067389509935,
5299,293100,2113,7.244145740804157E-5,
5300,293201,2572,6.461870381561683E-5,
5301,293202,5430,1.4725533332224654E-4,
5302,293203,467,1.161835935640043E-4,
5303,293204,2874,1.2981459411960628E-4,
5304,293205,1136,1.5306712752819756E-4,
5305,293206,986,9.031709810453326E-5,
5306,293207,226,1.1301185286109451E-4,
5307,293208,17201,3.1861741019782036E-4,
5308,293209,14196,5.795042418325097E-4,
5309,293300,22959,3.751915061860158E-4,
5310,293400,3571,3.2854065112811155E-4,
5311,293401,2209,1.8523906214756028E-4,
5312,293402,1115,2.2030456260953513E-4,
5313,293403,2184,2.2001468280443123E-4,
5314,293404,1815,2.4226164454602646E-4,
5315,293405,3252,3.571610278333899E-4,
5316,293406,13532,5.560108580430362E-4,
5317,293407,2470,0.0035676202504558523,
5318,293408,7593,2.7927455279628274E-4,
5319,293409,6146,3.424342626361315E-4,
5320,293501,121,1.9886862641378404E-4,
5321,293502,26840,4.539197015726553E-4,
5322,293503,14085,0.0021550904023178476,
5323,293504,11042,4.922194788948853E-4,
5324,293505,15892,1.9313473256159016E-4,
5325,293506,8401,1.9613459085728407E-4,
5326,293507,12553,8.109306518956763E-4,
5327,293508,13545,0.002766133748545301,
5328,293509,11386,0.005392854736200199,
5329,293601,193,9.543468468607025E-5,
5330,293602,8450,3.012263693427098E-4,
5331,293603,2869,2.698372774225498E-4,
5332,293604,10916,0.001790024000339542,
5333,293605,2428,1.2991032280729035E-4,
5334,293606,14730,7.203131790884744E-4,
5335,293607,14,8.826198292690275E-5,
5336,293608,4377,6.332190549727532E-4,
5337,293609,11594,0.0024072897483414734,
5338,293700,27772,0.0015784591017320895,
5339,293800,9703,0.001116271011334493,
5340,293801,6949,0.002159623321373992,
5341,293802,10410,0.0018033835804726402,
5342,293803,336,5.081692643139279E-4,
5343,293804,6919,9.183367006309389E-4,
5344,293805,39,4.7314635078852776E-4,
5345,293806,4233,5.177220081654467E-4,
5346,293807,8569,0.001435479395582948,
5347,293808,8847,0.005710387689944434,
5348,293809,7049,0.0013773181275066012,
5349,293901,1421,0.01109814658356353,
5350,293902,2705,0.0021795456135373864,
5351,293903,1017,0.002928229294491909,
5352,293904,14979,0.004396624928806626,
5353,293905,9212,0.0016419163509686907,
5354,293906,19559,0.0034126573683774986,
5355,293907,6120,0.007598340807906061,
5356,293908,17744,0.003555143201646493,
5357,293909,4202,0.00610121075749624,
5358,294000,25843,0.006050320892441751,
5359,294100,1577,0.013711639372929286,
5360,294201,2220,0.009708434661643405,
5361,294202,8898,0.004646923468868484,
5362,294203,6313,0.026014962694016104,
5363,294204,31612,0.006302839577860278,
5364,294205,18349,0.004551293149817086,
5365,294206,19907,0.004973060118498402,
5366,294207,2130,6.995848356736317E-4,
5367,294208,5835,0.001839825418482222,
5368,294209,4285,0.007028183135426685,
5369,294300,27699,0.005282207711967046,
5370,294401,16149,0.0029239661823301697,
5371,294402,13292,0.008125033870477796,
5372,294403,4561,0.003900164061785132,
5373,294404,5041,0.007097560687963471,
5374,294405,7653,0.002796356689100416,
5375,294406,7788,0.019266351852802243,
5376,294407,982,0.015515790552136638,
5377,294408,3102,0.0058179109614838916,
5378,294409,12226,0.010053596583066243,
5379,294500,22,0.05875447206538931,
5380,294610,36361,0.0033822133482111416,
5381,294620,31622,0.0028504988238419425,
5382,294630,6019,0.038562538508091444,
5383,294641,4569,0.04427037284612136,
5384,294642,4312,0.0045329720755885395,
5385,294643,1329,0.008964784855744751,
5386,294644,4947,0.009225152046407717,
5387,294645,7850,0.006179818499494788,
5388,294646,3857,0.03353613916209488,
5389,294647,6539,0.0033633812441681353,
5390,294648,4832,0.005439509919444408,
5391,294649,8551,0.008190024425325826,
5392,294650,38412,0.028629010665021576,
5393,294660,28808,0.004775515637643905,
5394,294670,6693,0.005179117733957723,
